@relation twonorm
@attribute A1 real [-4.2497,  3.5782]
@attribute A2 real [-3.9606,  4.3451]
@attribute A3 real [-4.4798,  4.4039]
@attribute A4 real [-3.8891,  4.2589]
@attribute A5 real [-3.9099,  5.6395]
@attribute A6 real [-4.0095,  3.9901]
@attribute A7 real [-3.7334,  4.4522]
@attribute A8 real [-4.5744,  3.8648]
@attribute A9 real [-3.8136,  4.254]
@attribute A10 real [-4.1999,  4.0829]
@attribute A11 real [-3.9204,  4.0953]
@attribute A12 real [-3.8262,  4.3025]
@attribute A13 real [-3.9451,  3.7817]
@attribute A14 real [-3.8516,  4.1238]
@attribute A15 real [-3.6978,  3.5485]
@attribute A16 real [-3.6976,  4.2439]
@attribute A17 real [-3.9428,  3.7233]
@attribute A18 real [-4.0653,  4.0557]
@attribute A19 real [-4.1218,  4.3238]
@attribute A20 real [-3.7831,  4.279]
@attribute Class {0, 1}
@data
0.0035, -0.653, 0.6182, -0.2373, -0.459, -0.3942, 0.0773, 0.7231, -0.8075, -1.408, -0.9538, 0.9311, -1.0143, 2.0962, 0.1634, 0.7657, -0.5727, -0.2331, -0.3667, 0.5289, 1
1.7216, 0.8084, 2.5814, 1.9902, -0.0165, -0.2476, 2.0567, -0.5907, 0.3465, 2.4777, 3.0038, 2.2178, 1.1558, -2.2941, 0.504, 0.8296, 1.4523, 1.1647, 1.9711, 0.1157, 0
-1.5374, -0.8265, -1.5984, -0.2008, -1.9511, -1.0661, -1.0973, -1.1546, 0.1971, -0.3134, -1.0085, -0.7409, -0.0655, -1.5858, 0.5256, -0.5911, -0.9872, 0.02, -1.1729, -0.7804, 1
0.9365, 0.8022, -1.2781, -0.3633, 1.4692, 0.2282, 0.155, 0.9839, 0.106, 0.4074, 0.7239, -0.7822, 1.1102, 0.0376, -0.0687, -0.7105, -0.3408, -0.273, 0.8427, -0.6915, 0
-0.307, 0.8768, -2.0234, 0.1105, -1.6929, -1.1634, 0.0174, 0.3968, 1.275, -1.6484, -0.8349, -0.1806, -1.8352, -0.014, 1.4982, -2.2325, -0.2526, -0.2313, -0.7006, 0.4864, 1
0.1293, -0.0081, -2.1046, -0.8157, -1.9057, -0.5646, -1.3279, -1.015, 1.9374, 0.103, -1.2619, -1.6483, 0.2358, 2.2577, -0.5389, 0.6518, -2.036, -0.1494, -0.1568, -0.6663, 1
0.4015, 0.8903, -2.2881, 1.6922, -0.9311, 1.0576, 0.8793, 0.7155, 1.2054, -1.2439, -0.0901, 0.0494, 2.0539, -0.2494, -0.9336, -0.3363, -0.7931, 0.2211, 0.8364, 0.4598, 0
1.5121, 1.6979, 0.7907, 1.6905, 0.0854, -1.1803, -1.6552, -0.4573, 1.7346, 0.3193, 2.6698, 0.2695, 1.0924, -0.7176, 0.7729, -0.72, 0.746, 0.3778, 0.6006, -1.6527, 0
1.7348, 1.1045, -0.4552, -0.2415, 0.0943, 0.0768, 0.1184, 0.6224, -0.2802, 1.7438, 1.086, 2.054, -0.3844, -0.1553, -0.056, -0.3142, 0.4219, 2.4295, -0.1038, 0.919, 0
-1.839, -1.4969, -1.9574, 0.8544, -0.2601, 0.2872, -1.1869, -0.4849, -0.669, 0.0207, 0.6525, -1.7274, 0.607, 1.7901, -0.9012, 0.9005, -0.5519, -0.8786, -1.7403, -2.3107, 1
-0.2487, -2.0011, -0.3671, -1.5848, 0.3575, 0.3632, -1.0171, 0.3324, 0.0494, -0.1158, -0.5598, -1.8311, -0.8374, -1.2642, -0.9245, 1.0618, -1.4771, 0.4969, -0.5182, -0.6086, 1
-1.1316, 2.2337, 0.2956, -2.5334, -0.7226, -1.2562, -1.4071, -2.4758, -0.4351, 0.3272, -1.6051, -0.8461, -0.8008, 0.6445, -0.2576, -0.9476, -0.3005, -0.5672, 0.014, -0.7037, 1
0.1939, 2.5826, 1.5649, 0.4609, -0.1703, -0.2125, 0.8857, 0.7312, -0.0866, -0.7367, -1.849, 0.4664, -0.1343, -0.2622, 1.4087, 0.4255, -0.2688, -0.1763, -0.9496, -0.7956, 0
-1.6923, 0.553, -1.3238, 0.0336, -0.6385, 0.5843, -0.1627, 0.906, -0.5359, -0.0868, 0.0834, -0.1685, -0.7607, -0.0185, -0.4946, -0.3667, -1.827, -1.3861, -1.5989, -0.5116, 1
-0.2466, -0.1399, -0.8139, -0.6664, -0.406, -0.2922, -1.6559, 0.4765, -1.6759, -1.0034, -0.426, 0.8652, -0.579, -0.1781, 1.0186, -0.9121, -0.8144, -0.3819, -1.5969, -0.3158, 1
-0.781, 0.443, -1.7526, 0.5344, 2.1089, -0.0797, 2.3518, 1.6154, 1.3465, 0.7825, 0.0566, 0.416, 0.2754, 2.0867, 2.0609, 1.5974, 0.1612, 0.8225, 1.465, 0.67, 0
0.6063, -0.6071, -0.2574, 0.2022, -1.0388, -1.1053, -0.8381, -0.6552, 0.8346, -1.9504, -0.0833, 0.1262, 0.313, -1.7357, 0.2772, -1.7545, -0.3451, 1.7115, -0.0714, -1.0511, 1
-0.0054, -0.2928, -1.1516, 0.919, 1.03, -1.344, -0.194, 1.0324, -1.1291, 0.6181, -1.3989, -0.9626, 0.2541, -0.1675, -1.4224, -1.4655, -0.4736, 1.1288, -0.4186, -1.1573, 1
0.1465, 0.0395, 1.5578, -0.6851, -0.6932, 0.0647, 0.4483, 2.2702, 0.1453, 0.7164, -0.412, -1.2059, -0.1589, -0.0456, -0.7099, -0.9107, 0.8351, 0.1183, 0.2963, 2.0509, 0
0.6367, -0.6684, 1.0678, 2.8635, 0.3271, 0.7209, 1.0335, -0.9693, 0.6121, -0.7075, 0.2346, 0.8494, 1.5026, -0.3779, 0.8375, -0.479, 2.0881, -1.0084, 1.21, 0.4069, 0
0.564, 0.0053, -0.8311, 1.5003, 0.1013, 0.1979, -1.1205, -0.1325, 0.1964, 1.5514, 1.9866, 1.2567, 0.3574, 1.1366, 0.7855, 0.3876, 1.0345, 0.4917, 0.408, 1.3412, 0
-1.8026, -0.6517, 0.5723, -0.6944, -0.7001, 0.8882, -0.8813, -0.5783, 0.6159, 0.7473, -1.1344, -0.6316, -1.5042, -0.779, 1.6365, -0.5044, -0.6189, -0.1039, -1.0806, -1.17, 1
-1.2671, 0.3721, 0.2042, -0.8512, 1.6182, -1.1246, 1.0254, -1.8867, -0.1875, -2.3964, -0.4086, -0.0564, -0.9545, -1.7752, -1.3252, 0.3685, -0.5099, 0.5827, -1.0331, -0.7989, 1
0.4671, -0.59, 0.207, -1.2488, -0.9296, 1.5895, 0.0491, 0.7274, 0.2346, -1.1874, -0.9408, -0.4331, 0.8185, -0.5754, -1.656, -0.9041, -1.0716, -1.086, -0.8554, 0.0481, 1
0.5237, -1.3334, 0.4035, 1.6836, -0.0774, 0.763, 1.5716, 1.4665, 0.3175, -0.7852, 1.038, 0.0821, 0.8884, 1.7303, -0.8477, 1.1336, -0.726, -0.093, 0.6683, -0.1018, 0
1.4064, 1.1745, 2.1077, 1.6418, -0.42, -0.3611, 0.7144, -0.8036, 1.1772, -0.3288, -1.2633, 0.5578, 0.9434, 0.4858, -1.1117, -1.9286, -0.2529, 0.3032, -1.4384, -0.0052, 0
0.331, 0.5118, 0.5577, 0.366, 1.11, -0.7344, -0.7723, -1.0983, 0.3349, -2.1578, -0.6097, -1.0002, -2.5025, -1.007, -3.6956, 0.4856, -0.0848, 0.737, -1.8847, 0.1136, 1
0.0713, 0.4139, -0.9308, -0.8951, -1.497, 0.2008, -1.2441, -0.7765, -0.6804, -1.5895, -1.0434, -1.0629, -2.4601, -2.2361, -0.386, -0.3209, -0.6693, 0.9859, -1.7399, -0.3544, 1
1.9438, 0.4052, -0.2791, 0.2912, -0.2578, -0.9291, 0.797, -1.3824, -0.7994, 1.0637, 1.1842, -0.0507, -0.9044, 1.7903, 0.7017, -0.1098, -0.5169, 0.1188, 0.6115, 0.7917, 0
-0.5233, 0.3589, 0.2426, -0.0468, 1.3365, -1.7784, 0.2608, 0.9945, -0.6711, -0.6457, -0.2185, 1.9719, 1.3399, -0.5935, 0.1613, 0.9906, -1.6374, 0.0667, 1.3361, -0.6948, 0
1.3387, -0.0397, 1.1922, 1.77, 1.2991, -0.1321, -0.1135, 3.2086, -1.1145, 0.6871, 0.2416, 1.6372, 0.5851, -0.0032, 0.5886, 1.3289, -0.2537, -0.6652, -0.4184, 0.1054, 0
1.3588, -0.1756, 0.2308, 0.5609, 1.2595, 1.2459, -0.2058, 2.8607, 0.0273, 0.3407, 1.099, 0.1759, -0.6175, -0.4447, 1.459, 1.5168, 1.4116, 0.4388, 1.3707, 0.0803, 0
-1.7772, -1.0124, -1.0982, -0.4538, -1.3273, -0.3806, -0.0254, -0.213, 0.0326, -0.6518, -0.5669, 0.0121, -0.3718, 1.1736, 0.1788, -0.8357, 0.8245, -1.3266, -0.7493, -0.2509, 1
1.5793, 1.8273, -0.4153, 1.5433, 1.4649, -0.4644, 1.2325, 0.022, -0.6699, 1.3406, -0.2916, 2.0477, -1.3504, 0.465, -0.1413, 0.0826, 1.5214, 0.4947, 0.7278, -0.1814, 0
-0.2278, 0.5198, 0.1611, 0.253, 0.1145, -1.4023, -1.0419, 0.926, 0.7096, 0.1679, 0.667, -0.5196, -0.1638, 0.2875, -0.0426, -2.6446, 0.5665, 0.1757, -0.6835, -0.5206, 1
2.3042, -1.9535, -0.6926, -0.5253, -1.961, 0.794, -0.8652, 1.4117, -0.2993, -1.9757, -0.6341, 1.9066, -0.0186, -0.5714, 0.1825, 0.8256, 0.3431, -0.8383, -1.8861, -0.6085, 1
0.6325, 0.547, 2.059, 1.6566, 1.4531, -1.1873, 0.8857, 1.8944, 1.6471, 2.0441, -0.4002, 0.6092, 0.0046, 2.1846, 0.2627, -0.4677, 0.523, -0.0491, 0.9205, 0.0919, 0
-1.4035, -0.4217, -0.4463, -0.3414, -2.7042, -0.8022, 0.3353, 0.1808, -0.4868, -0.379, -0.6549, -0.2026, 0.652, -0.5984, 0.2949, -0.9564, -1.7349, -1.6809, -1.3931, 0.3414, 1
0.7497, -0.3348, 0.4477, 0.7051, 0.8802, -0.3593, 0.5573, 0.7379, 0.3197, 0.8739, -1.4415, -0.6449, -0.7096, -1.036, 0.3781, -0.5485, -0.1938, -0.5907, -1.0602, -0.4995, 1
0.331, 1.0965, 0.3638, 0.3342, 1.0865, 0.0377, -0.7737, 0.1818, -1.1056, 1.0266, 1.4237, 1.6898, 1.4056, 0.9703, 0.0474, 1.8149, 0.2936, 1.1129, -1.038, 0.3248, 0
-1.1129, -0.1567, -0.752, 0.2917, 0.7512, 3.2354, 0.2177, 0.2241, 1.8062, 0.9869, -0.2191, 0.5266, 1.4324, -0.4649, 0.8704, 0.4452, -0.3933, 1.2191, 1.2351, -0.9078, 0
-0.2296, 1.2586, -0.4499, 0.2291, -0.842, 0.4047, -1.1048, -1.3439, -0.1975, -0.6217, -0.3862, -0.7622, -0.9021, -1.9185, -0.1706, -0.1266, -2.1872, -0.4933, -0.2405, -1.8048, 1
-0.4077, 0.5296, 0.9816, -0.6967, -1.396, 0.9161, -0.2536, -0.0316, 3.5518, 0.5283, -0.1936, 2.3374, 0.0303, 1.6679, 0.6749, 0.2969, -0.6772, 1.6066, 1.5264, -1.0685, 0
-0.1702, -0.0342, -0.2098, 0.1532, 0.1453, -0.8156, -1.7254, -1.7295, -0.1418, -1.111, 0.3171, 0.2744, -2.6505, 1.376, -1.3634, 0.5968, 0.0253, 0.577, -0.2853, -0.6933, 1
0.4833, 1.6133, 2.0384, 0.1467, 1.3586, -1.2561, -1.0564, 0.619, -0.1885, -0.4209, -0.3428, 0.5037, -0.1747, 0.8867, 1.7748, -0.0922, 1.2137, 2.0319, -0.7185, 0.7482, 0
-0.7311, -1.2785, -1.8593, 1.348, 1.2156, 0.0287, 0.6606, -0.7321, 0.6806, 1.4495, -2.4031, -1.5648, -1.8783, -1.5497, -0.5301, -1.205, 0.1763, -0.5901, -0.6686, -0.4864, 1
0.3707, -1.071, -0.8212, 0.0041, 1.0629, 0.5049, -0.4438, 1.3545, 0.8223, -0.0215, 1.202, 1.1226, -0.1166, 0.1449, 1.0743, 0.2614, 0.2489, -0.8686, 1.0499, 1.3406, 0
0.4832, -2.0625, 1.3443, -1.4571, 0.284, 0.0034, 1.647, -0.4783, 1.2664, 0.0578, 0.6817, 1.7373, 0.5191, 2.0949, 1.1648, -1.2261, 0.9494, 2.3224, 0.0399, 0.6274, 0
-0.6813, -1.1939, -0.6316, -1.4124, -1.5679, -1.1374, -0.9851, -0.1037, -1.5305, -0.521, -0.9867, -0.7927, 0.4459, -2.3503, 0.4629, -0.8342, -2.9668, -0.3851, 0.5258, 0.0606, 1
-1.5569, 0.4353, -0.989, -0.3033, -0.6364, 0.3678, 1.7844, -0.0041, -1.474, -1.1637, 0.6758, -0.0158, 1.3284, -0.1725, -1.0923, -1.6093, -0.7079, 0.3817, -0.4816, -0.0491, 1
0.933, 1.6171, 0.1928, 0.0208, -0.8721, -0.9871, 1.3707, 1.2781, 0.0204, 1.6093, 0.5983, 1.2484, 1.139, 1.5236, 0.0932, -0.0546, -0.257, -0.4587, 1.3507, -0.2187, 0
-1.887, -1.0494, -1.7244, 0.041, 0.2123, -0.9489, -0.7346, 0.6738, -0.2138, -0.3626, -0.0953, -0.037, 0.1197, -0.4436, -1.3387, -1.4552, 0.8137, 0.0024, -0.9585, 0.1672, 1
-1.1424, -1.2904, -0.508, -3.046, 2.5441, 0.1882, -1.4625, 0.9797, -0.097, -0.1915, -2.3144, 0.2178, 0.8276, -0.5735, -0.4924, -0.5895, -0.7212, -1.4663, -2.3463, -0.1275, 1
2.1281, -0.4899, -0.0452, 0.3168, -0.721, -0.1851, -0.3151, -0.5141, -0.1717, 0.3313, -0.2942, 0.9403, 2.0637, 1.7147, 2.1296, -0.5305, 0.9684, -1.015, 0.1985, -2.0451, 0
-1.2654, -0.5551, -1.6491, -0.5011, -0.3107, -0.4769, 0.5021, -0.7468, -0.421, 0.6136, -0.051, -1.0777, -1.7715, 0.581, -0.831, 0.3944, -2.3638, 1.6072, -1.8874, -0.368, 1
1.2882, -0.4253, -2.4912, 0.0079, 0.0728, -2.0726, -0.4859, -1.383, -0.6875, -0.4654, -0.4105, -2.0889, -1.468, -0.7836, 0.857, -0.756, -0.8737, -0.7154, 0.6034, -2.6545, 1
-1.3604, -0.2837, -0.4288, 0.5055, -0.9128, -0.5656, -0.2573, 1.5185, -0.0745, -1.2813, -0.3377, -0.2999, -0.779, -0.7777, 0.3677, 0.2041, 0.5135, -0.9567, -1.3554, -0.3015, 1
0.0071, 0.2014, 1.0151, -0.5854, -0.6789, 1.3568, 0.8519, 1.5895, 0.4066, 1.1942, 0.8305, -0.0962, 2.4465, -3.5044, -0.5995, 0.7311, 0.4273, -0.0242, 1.7781, -1.2153, 0
0.1747, -1.4122, -1.403, 0.7905, -1.0841, 0.3105, -2.8708, -0.8442, -0.4792, -0.1909, 0.0313, 0.8264, -2.0294, -1.943, -0.551, 0.7923, -0.8174, -1.0613, 1.3309, 0.0087, 1
0.333, -0.0487, -2.318, -0.0927, -1.2244, -2.4115, -0.6221, 1.9583, -1.2204, -0.1314, 0.2116, -0.0402, -0.9251, 0.278, -1.4782, -0.1887, -0.0339, 1.5894, -1.2069, -1.131, 1
1.1149, 0.1864, -0.2313, -0.1291, -0.7914, 0.9364, 3.2769, -1.5268, -1.2426, 1.2854, -0.5573, -0.0816, 0.9282, 0.6098, 1.0647, 0.5354, 1.3993, 1.2466, 1.7464, -0.6968, 0
-0.3383, 0.5491, 0.7446, -0.5771, -0.0476, -0.0222, 0.0201, -0.1274, 1.2528, 0.557, 0.6933, -0.4308, -0.1426, 1.0945, 0.9486, -1.1939, 0.8885, -0.1201, -0.2824, -1.4435, 0
0.8531, 0.9853, 1.1765, 2.1512, 0.188, 0.1795, 1.7381, -0.1478, 1.2048, 0.8923, -0.4555, 0.5184, 1.7796, -0.4049, -1.2322, -0.9453, -0.7541, -0.3321, 0.9198, 0.2161, 0
0.0065, 0.9945, 0.2735, -1.1684, -0.3623, 1.5029, -0.9634, -0.244, 0.0919, -0.783, -1.0164, -2.663, 0.8582, -0.024, -0.2651, -1.0379, -0.7858, 0.45, -1.9263, -0.9512, 1
-0.5491, 0.5257, -1.0396, -0.7918, 0.2911, -0.5327, 0.3654, -1.4715, -2.1423, -0.5339, -0.1036, 0.6567, 0.5528, -0.0878, -1.9246, 0.5983, 0.0847, 0.2583, -0.7306, 1.0375, 1
-1.9434, -0.7051, -1.3162, -0.7901, 0.1254, -1.4696, 1.588, -1.8934, -0.5017, -0.9299, -0.0955, -1.1655, -0.0346, -0.8768, -0.8263, -0.4638, 0.8804, 2.1857, 0.286, 0.428, 1
-1.0609, -1.1006, -1.1971, 0.5501, 0.2987, -0.7062, 0.1185, 0.0762, 0.5188, -2.1335, -0.6016, -0.6324, -1.952, 0.7746, 0.223, -1.0564, -0.2649, 1.6502, -1.0383, -0.2603, 1
-2.5331, 0.5548, -1.0373, 1.9763, -0.5537, -0.4933, 1.5562, 0.0672, -0.329, 1.5089, -0.9078, -0.9044, 1.3149, 0.4768, 2.235, 0.4344, 1.3653, 0.8803, -0.3217, 0.8321, 0
1.3904, 0.9826, 0.4282, -0.2646, -0.5203, 1.0165, -1.2557, -0.4669, 0.2717, -0.2425, 0.3231, 0.9545, 0.2644, 0.9597, -0.5519, -0.3077, 1.0848, -0.8681, 0.0203, 1.2992, 0
-0.7322, 0.1145, -1.0558, -1.2358, 0.0393, -1.7754, 0.5551, -0.3391, -0.7897, -1.6904, -1.7607, 0.4261, -0.5829, -1.5355, -0.8172, 1.1806, -0.9735, -1.4068, -0.1896, -1.7377, 1
0.4216, 0.5499, -0.5787, -0.6072, 3.0238, 0.1104, 0.6397, 0.4918, 0.174, 1.6836, -0.8236, 0.6568, -0.8921, 1.6321, 1.4593, 0.1223, -1.5995, 0.4646, 1.6595, 0.2515, 0
0.8813, -2.2568, -0.5728, -1.8297, 0.9012, -0.8993, 1.0449, -0.7812, -0.2994, -0.0763, -1.0615, 0.3608, -1.1869, 1.1607, -0.4314, -0.7896, -2.205, 0.3616, -0.9986, -0.3185, 1
-1.1266, -0.0462, 0.2852, 0.5797, -2.3924, -1.774, -1.2896, 1.4914, 0.5285, -0.7833, 0.3287, -0.6681, -1.0644, -1.8824, 1.0417, -0.3682, 0.5376, -1.0704, 0.2917, -0.6289, 1
-0.0159, 0.7486, -0.2561, -0.508, -0.0181, 1.4608, 0.8582, -0.7557, -0.9421, -1.0703, 0.4618, -0.2607, 0.4707, 0.3405, 0.547, 1.627, -0.8701, -0.5701, 2.0745, -1.7378, 0
1.9659, -0.6763, 0.3627, 1.5079, 0.5469, 1.5157, -0.5949, -0.4049, 0.6984, -0.5585, -1.8936, -0.1095, -1.7482, 1.0516, -0.2678, -1.1854, 0.2848, 1.0786, 0.0286, -0.1602, 0
0.9668, 1.8941, 1.4494, 0.9011, -1.5812, -1.2606, 2.2062, 2.0697, -0.0802, 0.8287, 3.0852, 1.0744, 0.5986, 0.2093, 1.2773, 1.1377, 2.0644, 1.8821, 0.9894, 0.5721, 0
-0.3783, 1.4223, 0.5724, 1.6776, -1.1419, -0.51, 0.0514, -0.681, 0.356, 0.866, 1.3583, 0.3668, 0.5348, 0.5779, 0.8438, -0.6665, 1.5586, 1.1982, -0.3336, 1.1514, 0
0.4901, -0.5857, 0.7851, 1.8073, -0.3182, 1.7675, 1.9351, 0.7538, -0.7503, 1.3587, 1.2059, 0.6607, -0.8683, 1.5594, -1.4169, 0.0609, 0.5599, 1.4805, 1.0366, 1.2551, 0
-1.8344, 0.2503, -0.0988, 0.5839, -0.0556, -0.1744, -2.1303, -1.8442, -0.6554, -0.5582, -1.7564, 1.0703, 0.3916, 0.2759, -1.5132, -0.2075, -0.2809, 0.3611, -0.5265, 0.6964, 1
-0.3593, 0.1771, -0.2249, -0.1255, -1.2221, -0.3851, -0.1347, -2.1653, 1.5991, -0.8793, -0.5561, -0.7771, -3.2023, -1.1966, -2.4064, -1.1241, -0.6892, -1.2968, -0.7593, -0.64, 1
-1.8946, -0.3661, 0.598, 0.1177, -0.8355, 0.0933, -0.0427, -1.3238, -0.6897, -0.3749, -0.7353, -1.6867, -0.4194, -1.7727, -1.5606, 0.3433, 0.5529, 1.2794, -0.4974, -1.2862, 1
0.811, 0.5552, 2.0769, -1.0082, -0.3397, -0.6905, -0.4869, 0.8779, 0.4911, 0.9143, 0.4157, -0.218, 1.2423, 1.4988, 0.5769, 1.0257, 1.822, 0.9031, -0.0069, -0.1167, 0
-0.3721, 2.504, -0.8159, -1.5806, -0.4884, 0.7994, -0.6088, -0.9728, -0.2398, 0.2878, 0.1987, -1.2173, 2.0816, -0.3661, -0.1307, -2.5373, -1.0208, 0.3939, -2.4537, -1.0419, 1
0.3762, -0.2066, -0.4436, 0.4942, -0.4894, -0.3544, 1.5567, 0.4392, 0.0599, -0.7791, -1.2395, 0.083, -0.7515, 0.0654, 0.3039, -1.1215, -2.2055, -0.8297, -0.7101, -2.1711, 1
0.2297, 1.5846, 1.5152, 0.8678, 0.6537, 0.6101, 0.349, 0.4947, 0.6112, 0.0305, -0.4607, 3.0188, 1.1365, -0.2245, 0.7956, -2.248, 1.8899, -0.9928, -1.1146, 0.487, 0
-1.1814, -1.072, -0.7551, 0.4527, -2.8632, -0.8198, -0.6551, -1.3361, -0.1211, 0.3506, -0.6626, 0.5716, 0.3773, -0.012, -0.9559, 0.0845, 0.5089, -1.3932, 0.3639, 1.8668, 1
0.1093, -0.352, 0.2877, -0.645, -0.121, 0.5351, 1.3501, 0.0169, -0.4524, 0.7287, -0.7037, -0.7971, 1.3, 1.1767, 0.1869, 0.9906, -1.8186, -2.3406, 0.6062, -0.1123, 1
-0.0225, 0.5522, 0.7034, 0.1048, -1.5019, -0.0253, 2.0679, -0.4436, 0.8359, 0.2308, 0.0559, 0.0986, 0.0159, -0.2476, 1.5866, -0.8812, 2.5787, 0.3327, -1.0444, -0.4771, 0
-0.198, 1.4804, 0.085, 0.5733, 0.0235, -0.6741, -2.2039, 0.9323, -0.2403, -0.4135, 0.964, 0.9537, -0.2297, -0.1135, -0.4731, -0.9951, -0.4897, -1.2758, 0.3466, -0.4145, 1
-0.0364, -2.3041, -1.4237, 0.7765, -0.0712, 0.4215, 0.841, -0.6007, -0.9879, -1.5387, -2.3259, 2.8013, 0.2932, -0.5729, 1.1078, 0.1323, -0.0521, 1.1189, -0.1931, -0.3967, 1
0.5686, 1.11, 0.9637, 0.3955, 0.1641, 0.0339, -0.8886, -0.4242, -0.8046, 2.1324, 1.3711, 1.3961, -1.356, 0.2369, -0.6172, 2.2169, -0.6959, 0.9274, 1.1671, 1.9624, 0
1.0926, -0.3061, 0.9494, -0.0414, 0.6033, 0.0663, 0.9025, 0.8343, 0.5504, -1.2683, -0.3624, 0.6724, 0.8499, 1.2893, 0.2069, 0.8922, 0.7909, -1.3162, -0.2201, 1.494, 0
1.0123, 2.2123, 1.7963, 0.738, -0.2106, 1.3106, 2.0712, 0.7289, 0.2612, 0.0913, -0.0021, -0.8841, -0.2707, -0.4518, 1.307, 0.7269, 0.2616, 0.4097, 1.2527, 2.4345, 0
0.0701, -0.2659, -0.1783, -0.1304, -0.5481, -0.4209, -0.7481, -0.5125, 0.6335, -0.3124, 0.5126, 0.0067, 0.2536, 1.1762, -0.5183, 1.327, -0.2614, -0.6063, -0.236, -0.1392, 0
-0.7015, 0.0168, 1.3959, -0.9445, -1.3907, 1.1801, 0.2986, -0.243, 0.2133, -0.8421, 0.0256, -1.5798, -2.2806, -0.2404, 1.2316, -1.0113, -1.5249, -0.0194, 0.0187, -1.2066, 1
0.7115, 0.2856, 1.4743, 1.0995, 1.1117, 0.0667, 0.5191, -0.8778, 0.4884, 0.1994, -0.4334, 0.3141, 0.9514, 1.6604, 1.7321, -0.3042, -0.407, 0.5229, 0.5716, 0.6644, 0
-1.4067, -0.4121, -0.3242, -0.9042, 0.1895, 0.2336, 0.3398, -0.3181, -0.584, 0.2697, 1.5825, 0.5161, 1.0728, -0.4196, -0.4623, -0.7691, -0.7149, -0.5983, -2.0306, -1.3517, 1
-0.641, -0.9528, 1.1288, 0.8025, 1.2751, 1.3685, 2.5571, 1.8382, -1.1749, 2.5006, 0.8215, 1.1411, -0.2287, 0.7357, -1.8362, 0.971, 1.9494, 0.6272, 0.7168, 0.7526, 0
0.0095, -0.0891, -0.6547, 1.9001, 0.8335, 0.2295, -0.2488, 0.6713, 1.6901, 1.6611, 1.3378, 1.8327, 2.4532, -1.2899, -0.8253, 0.414, -0.1011, 0.9085, 0.6574, 1.6417, 0
-1.5459, -0.1437, 0.168, -0.8613, -1.963, 1.4801, -1.3239, -0.6036, -2.1797, 0.2832, 0.6766, -1.7663, -1.5435, -0.1166, -1.7162, -1.0447, -0.5273, -0.4602, -0.6993, -0.8945, 1
1.3024, 0.2246, 1.4897, 0.6534, 0.5114, -0.7517, 0.1924, -0.1049, 1.5013, 0.9236, 1.1748, 0.9563, 1.0332, 0.9162, -0.7615, 0.7195, 1.1794, 2.1335, -0.0889, -1.0856, 0
0.3268, -1.0448, 1.5581, 0.2314, 1.5371, 1.8864, -0.9996, -0.0766, 2.1519, -0.8945, 1.4541, -0.3532, 0.6198, 0.7662, -0.6491, 0.764, -0.079, -0.4377, -2.1455, -0.0224, 0
2.1361, 1.1206, 0.583, -1.0319, 1.3326, -1.385, 0.5815, -0.8331, -0.2916, -1.4005, 0.2545, -1.8896, 1.4015, 0.3419, -0.4534, 1.7268, 1.9895, 0.6007, 1.9988, 0.7669, 0
1.5758, 1.237, 0.9602, 0.3167, 0.7583, 2.3048, 1.3174, 0.6587, -0.3355, 0.0065, -0.3085, -0.0759, -0.3379, -0.5813, -0.3714, -0.6977, 0.6559, 1.1559, 1.1675, 0.2199, 0
0.2391, 1.1435, -0.2236, 0.4285, -0.1736, 1.3463, 1.7988, -0.0346, 0.4289, 0.7118, 0.1363, -1.0013, 0.327, 2.8392, 1.9404, 0.1107, 0.9971, 0.3713, 1.751, -1.4091, 0
-0.4272, -1.5755, 0.3954, 0.6895, -1.7671, 0.3618, -0.5543, 0.1965, -0.9601, -1.6377, -0.7195, -0.5527, -0.7853, 1.1547, -1.0435, 0.2925, -0.2233, -1.7547, -1.5241, 0.5107, 1
1.3885, 1.556, -0.1209, -0.765, 1.148, 1.8935, -0.6533, 2.1659, 1.6017, 0.2307, -1.0254, 0.8161, 0.1059, 0.0768, -3.3591, 0.5078, 0.5648, 1.0024, 0.395, 0.9024, 0
-0.2928, 0.3595, 1.3154, -0.9745, -0.9372, 0.6758, -0.1921, 1.163, 1.2191, 1.397, -1.5723, 1.5271, 0.9272, 0.0744, 0.4213, -0.3663, 0.2487, 0.5722, 0.8639, -0.4227, 0
-1.6604, -1.8446, -0.3221, 0.0299, 0.5583, -0.6029, 0.7267, 1.1464, -1.838, 0.698, -2.8813, -1.0949, -1.7791, -1.0351, -2.5522, 0.0328, -0.9662, -1.0811, -1.6327, -1.0157, 1
-0.4528, -0.9569, 1.2694, 0.5758, 0.8418, 0.3048, -1.4926, -0.6118, -0.4038, 0.6478, 0.5558, -0.5999, -1.8035, -1.1632, -1.5033, -0.8319, -0.5358, -0.2138, -0.7265, 0.6177, 1
-1.0214, -0.7367, -0.1227, 0.2831, 0.0313, 0.0569, -0.7861, -0.6764, -0.5342, -1.1297, 0.4103, -0.4113, -0.935, -0.4316, -1.495, -1.8523, -1.2873, 1.5905, -0.6531, 0.5825, 1
-0.4094, 0.5001, -0.206, -1.6967, 0.6982, -1.4819, -2.0451, -0.2167, -0.0284, -0.5634, 0.3546, -0.2575, -0.4422, -0.4645, -0.2902, -1.5874, 0.5985, 1.5961, -1.4697, 0.434, 1
