@relation twonorm
@attribute A1 real [-4.2497,  3.5782]
@attribute A2 real [-3.9606,  4.3451]
@attribute A3 real [-4.4798,  4.4039]
@attribute A4 real [-3.8891,  4.2589]
@attribute A5 real [-3.9099,  5.6395]
@attribute A6 real [-4.0095,  3.9901]
@attribute A7 real [-3.7334,  4.4522]
@attribute A8 real [-4.5744,  3.8648]
@attribute A9 real [-3.8136,  4.254]
@attribute A10 real [-4.1999,  4.0829]
@attribute A11 real [-3.9204,  4.0953]
@attribute A12 real [-3.8262,  4.3025]
@attribute A13 real [-3.9451,  3.7817]
@attribute A14 real [-3.8516,  4.1238]
@attribute A15 real [-3.6978,  3.5485]
@attribute A16 real [-3.6976,  4.2439]
@attribute A17 real [-3.9428,  3.7233]
@attribute A18 real [-4.0653,  4.0557]
@attribute A19 real [-4.1218,  4.3238]
@attribute A20 real [-3.7831,  4.279]
@attribute Class {0, 1}
@data
0.6629, -0.9882, -1.525, -1.0746, 0.2169, -1.5727, 0.6614, 0.4362, -0.2053, 1.1346, -1.3328, -0.8428, -1.7762, -0.8059, -0.1222, -1.0072, -0.1573, -1.0678, -2.0609, 0.0508, 1
-2.3948, -1.3902, -0.7555, -0.1169, -0.8468, -0.3817, -1.7427, -0.1471, 0.7602, -0.4616, 1.3871, 0.4787, 1.011, -0.9451, 0.8399, -0.5301, -0.1144, -0.3499, 0.0759, -1.0964, 1
1.351, 0.4259, -0.7718, -0.9087, -0.161, -0.8004, 1.03, 0.4292, 0.2376, 0.4067, -1.8932, 0.2109, 1.2837, 2.6142, 0.2021, -0.4239, 1.5524, -0.4506, 0.1577, 0.9533, 0
-0.5332, 0.6071, -0.433, 0.0344, 0.5273, 0.4559, 0.0734, 0.3678, 0.9336, 2.2814, -0.4997, 1.7543, -0.2184, 0.7825, 0.2953, -1.2071, 1.1945, -1.0486, -0.2849, 1.2891, 0
-1.089, -0.219, -1.0829, 0.9699, -0.0934, -0.7351, 2.1901, -0.5613, 0.4917, 0.4356, -0.7312, 0.0653, -0.8213, 0.1829, -0.7111, -1.3316, -1.5804, 0.2451, 0.083, 0.069, 1
0.8974, 1.2692, -0.2938, -0.5712, -0.8301, 2.0237, 0.8403, 0.2183, 0.0612, -0.4064, 0.0017, -0.8394, 2.7137, 0.1537, -0.298, 0.5829, -0.6581, 2.0315, -0.4848, -0.1201, 0
-0.5894, 1.0291, 1.1307, -0.2318, 1.0454, 0.3664, 1.5922, 1.9437, 0.796, 2.7293, 1.0981, 0.2386, 0.4326, -1.0793, -0.1145, -0.2697, 2.2141, -1.7389, 1.7516, -0.9034, 0
0.7812, 0.2124, -1.3241, -1.0017, 1.6306, -0.1323, 1.6064, 0.5595, 0.9479, 1.2055, 0.8727, 0.1275, 1.0668, 0.7505, 0.3599, 0.0955, 1.1118, 0.2342, 1.3746, 0.4637, 0
-0.6488, 1.6859, 1.2218, -0.4989, 1.3938, -0.8978, -0.1205, -2.2912, 0.7632, 1.433, -1.182, 1.0191, 0.7555, -0.6307, -0.7815, -1.8084, 0.7006, -1.3339, -0.4859, -1.5397, 1
1.2985, -0.0191, -0.1531, 0.4037, -0.1258, 0.9045, -0.0847, -0.5412, 1.0069, 1.7697, -0.1146, 1.1541, -1.3184, 1.025, 1.2604, 0.308, -0.5425, 0.9778, 1.5079, 0.1778, 0
-1.8506, -0.1396, -1.825, -0.6429, -0.6905, 0.1358, 1.1526, 1.2261, -0.3695, -1.7467, -0.5327, -0.2637, -1.488, 0.2607, -0.9503, -0.9122, -0.5923, -1.9081, -0.4651, 0.145, 1
0.6213, 0.8219, 1.0295, 1.8303, -1.0699, 0.6775, 0.7975, 0.335, -1.2331, 0.8907, 0.1452, 1.5729, -0.2266, 0.6306, -0.3511, -0.142, -0.5269, 0.4749, 1.1923, 0.843, 0
1.6153, -1.0222, -0.4811, 2.8484, 0.0721, -0.6022, -1.0041, -0.9386, 2.0597, 0.8917, 0.3416, 1.0434, 2.3613, 1.2697, -0.3757, 0.6792, -0.1669, 2.2531, 1.8655, -0.1287, 0
0.7007, -1.1536, -2.6838, -0.8614, -1.2218, 0.4642, 2.2523, -1.6865, -1.2491, -1.3086, -1.1393, 0.9609, 0.8817, -0.9339, 0.6619, -0.3217, -1.8613, -1.8449, 0.8562, 0.5063, 1
-1.0516, -1.8376, 0.8661, -0.2202, -0.6646, 0.684, -0.5926, 0.6763, 0.7162, -0.5576, -1.5977, -1.1642, -0.4082, -0.4535, -0.087, -1.4557, -2.0669, -0.495, -0.9344, -0.8509, 1
-0.2496, -1.2613, 0.6734, -0.2233, -0.798, 0.9501, 2.0337, -1.6138, -1.2627, -0.6037, -0.6341, -2.0707, -1.8083, -1.2971, -1.6905, -0.7093, -1.0599, 1.147, -1.9077, -0.2479, 1
1.2813, 0.2892, -0.6837, 1.0962, 2.3691, 2.571, 0.655, -1.7446, 0.1723, 0.4391, -0.299, -0.0546, -1.7679, 1.055, 1.2493, -1.8082, 1.2859, -0.7524, 1.3244, 1.7721, 0
1.4504, -0.3546, 0.307, 0.6808, 0.6657, -1.4877, 0.9161, 1.3411, 1.4135, 1.6302, 1.3081, 0.2653, 1.1746, 1.9063, -0.9327, -0.7693, 1.3468, -0.7526, -0.573, -0.1249, 0
1.192, 0.753, 0.7462, 0.1025, 1.2785, -0.6222, 0.0401, -0.3209, 0.5782, 0.7652, 0.1523, 0.7813, 0.815, -0.4582, -1.148, 1.2577, 2.3502, 1.0086, -0.8082, 0.4902, 0
-0.9641, -0.1021, -0.3153, -0.8518, -0.7764, -1.1641, 0.9098, -0.7161, -0.4591, -1.1974, 0.9286, -0.9821, 0.265, -0.251, -0.7057, 0.6828, -1.4256, -1.6185, 1.0185, 1.2018, 1
-0.2257, -0.3829, 0.9021, -0.2314, -0.1598, 0.4306, -0.024, 0.4472, -0.6013, -0.688, -0.4295, -1.6849, -0.1496, 0.4474, -1.919, -0.6046, -0.9258, -1.4473, 1.0141, -0.8117, 1
-0.2713, 0.5842, 1.943, -0.0374, 0.182, 0.983, 1.0539, -0.2754, -1.0033, -1.364, -0.2027, 0.6503, 2.046, 0.3679, 1.805, 0.5, 1.6382, 0.2447, -0.4295, 0.0854, 0
-1.9326, -0.8875, -0.4315, -2.2452, -0.3497, -0.3986, -1.0698, -2.1513, -1.4449, -0.383, -0.544, -0.535, -0.2243, 0.1289, -0.335, -0.7382, 1.4076, 0.8244, -1.489, 0.2645, 1
0.2027, 0.331, 1.4189, 0.9438, -0.3036, 1.2901, -0.9376, 0.4106, 0.3097, 0.0764, 0.2342, 0.9214, 0.0548, -0.0705, 0.4937, 1.9183, 0.8008, 0.8156, 0.053, 1.1144, 0
1.8606, 0.1844, 0.2159, 0.8478, 0.8227, 1.4602, 0.7647, -0.9126, 0.7347, 1.4743, -0.2019, 0.7659, -0.0845, -0.9594, 1.0371, 1.1568, 0.4088, -0.0449, 0.9287, -0.0516, 0
0.6293, -1.5917, 0.6131, 0.1497, 1.5765, -0.2594, 1.0768, 0.6601, -1.1502, -1.0752, -2.0644, 0.477, -1.4974, 0.2608, -0.1008, 0.1986, -1.2795, -0.4775, -0.6255, -1.1783, 1
1.3364, 0.286, 0.4702, 2.0959, 0.0388, 0.4168, 1.0509, -1.6394, 0.1686, 0.6689, 0.8871, -0.1186, -0.0615, 0.2575, -0.354, -0.1563, 0.199, -0.2768, -0.4999, 0.8898, 0
1.132, -0.5359, -0.1015, 2.2303, -0.0058, -0.5835, 1.7162, 0.176, 0.2529, 0.2183, -0.5426, 1.3808, 2.692, 0.7638, 1.3881, -1.269, -0.5378, 0.116, 1.6479, -0.8, 0
-0.8929, -0.5521, 1.1736, -2.7157, -0.8583, -1.2893, -0.4688, 0.0769, -1.4249, 0.9027, -2.5618, 1.3345, 0.2896, -0.458, -0.9793, 1.956, -0.172, 0.4132, -1.8872, -0.0655, 1
1.7472, 0.1103, -0.5074, 1.222, -0.0971, 1.3914, 0.7096, 0.204, 2.7781, 1.1998, 0.8316, 0.8418, 1.2341, 0.9925, 0.6162, 1.0613, 0.9784, -0.048, 0.5937, 1.4352, 0
0.9873, 0.6161, 1.2588, -1.3204, 0.2995, -0.3597, 0.404, 1.6147, 0.0185, 0.4295, 1.6623, 1.5701, 1.1176, 0.6926, -1.58, 1.6032, 1.1109, 0.9905, 0.1122, -0.636, 0
0.7425, 0.5076, -0.3026, -0.1322, 0.388, 0.0432, 2.4444, -0.1812, 0.7732, 2.2216, 0.234, 0.2551, -0.3769, -0.3872, 0.4787, -1.0939, 0.3315, 1.4207, 0.5488, 0.9568, 0
-0.4266, 0.082, -0.8031, -0.9875, 0.4515, 1.0927, 1.1944, -2.3427, -1.0754, 2.1018, 0.7755, -0.2258, -1.135, 0.427, 0.7441, -0.9973, -0.1594, -0.5361, -0.8379, 0.7347, 0
-2.7265, -0.6314, -0.1672, -0.4714, -0.6354, -1.4368, -0.4436, -0.184, 0.6545, -0.0092, -2.5254, -2.3073, 1.282, -0.5453, -1.1308, 0.2707, -1.9479, -1.8752, -0.7173, -0.641, 1
-0.2537, -1.0496, 1.6358, -0.3365, -1.216, 2.1668, 1.9765, -2.9728, -0.6481, -0.2215, 0.5547, 1.6747, -0.0633, 0.9347, 1.0784, 1.0943, -0.2932, 1.8734, 1.4047, 1.3022, 0
-0.4508, 0.5896, 0.0685, 0.0616, 0.0806, 2.1536, 0.9892, 1.4956, 0.5752, -0.8009, 0.5049, -0.9813, 0.0366, -1.1257, 1.0863, 0.5663, 0.2832, -0.9243, 0.1317, 0.8099, 0
0.0907, 1.3903, -0.1007, -0.5423, 0.0529, 0.5656, -0.0071, -1.2138, 4.0E-4, 0.7585, -0.4877, -0.0797, 0.3045, 1.128, 0.2684, 1.473, -0.1127, -0.1795, 2.5822, 1.1367, 0
0.2627, 0.3922, -1.7047, -0.5729, 2.1128, 0.5056, 0.8712, 0.1126, -1.6278, -0.1995, 0.1721, -1.3561, 0.1087, 1.8371, 2.1373, 0.2366, 0.2819, -0.1455, -0.4029, 3.315, 0
1.8432, 0.1034, -0.506, -1.7979, -0.5427, -0.0465, -0.0717, 0.1472, -0.7705, 0.6817, -0.9471, -1.4008, -0.6549, 1.2458, -0.2465, -1.1899, -1.4961, -2.0292, 0.272, -1.0857, 1
-0.5264, -1.0681, -0.7451, -1.7088, 0.5673, -1.1376, -0.1202, -0.245, -0.0745, 1.4099, -1.0253, -1.1942, -1.1008, -1.1626, 0.1756, 1.0361, -1.8122, 0.215, -0.6724, 0.7621, 1
0.7631, 1.0848, 0.8608, 0.2303, -0.4695, 1.497, 1.1868, 2.3479, 0.0246, 0.6678, 0.4675, 1.0719, 0.0077, -0.3736, 1.5062, 1.1015, 1.8338, 0.7365, 0.4789, 1.6994, 0
-0.1253, 0.3133, -1.8481, 1.6391, 2.0844, 0.331, 1.1314, -0.8398, -1.2331, 0.4061, 0.3357, 2.2887, 0.1923, 0.2751, -0.6154, 1.4783, 0.3542, 1.5405, 1.3421, 0.3696, 0
0.8942, 0.287, -0.1799, -0.5761, -0.6047, 1.846, 0.7875, 1.1954, -0.2438, -0.3604, 1.4362, 1.7418, 2.4605, 1.1676, 0.4234, 0.2229, 0.6041, -0.0156, 0.8167, 1.2475, 0
0.458, 0.9283, -0.4831, -0.7501, -0.7106, 0.4401, 1.3329, -0.1664, -0.1818, -0.0288, -0.3362, -1.8714, -2.7539, -0.1108, -0.7337, 1.4135, 0.2012, 0.334, -1.3513, -1.0055, 1
0.0711, -0.1972, 0.8944, -0.3915, 0.5499, 0.2104, -0.6257, -0.8635, 0.2347, -1.3122, -0.1217, 0.1876, 0.7715, 1.2158, 0.6747, 0.2391, -0.036, -0.6813, 0.3495, 0.757, 0
0.2663, 1.2867, -1.1815, -0.6595, -0.2194, 0.6134, -0.1601, -0.5956, -0.7463, 0.8172, -1.4418, 1.543, -2.0456, -0.5463, -1.9179, 0.0795, -1.1505, 0.3369, 0.9967, -1.0862, 1
1.183, 0.5687, -1.3164, -1.5717, -1.0206, -0.3673, 1.3544, 1.1483, -1.385, 0.95, -1.3444, -1.5684, -0.9975, -0.4859, -1.2014, -1.6663, -2.5688, 1.4813, -1.1201, 0.2105, 1
-0.2233, -1.2129, 1.3335, -0.5136, 0.7879, -0.343, -1.4952, -0.5357, 1.0989, 0.1941, -1.7833, 1.4178, -0.2374, -0.561, -0.7593, -0.1777, 0.3075, 0.2501, -0.4154, 2.2565, 1
0.9326, 0.4178, 0.441, -0.0176, 0.3988, -1.1489, 0.4543, -1.2923, 0.3324, -1.9399, 1.1899, -0.6555, 0.4007, 0.1538, 0.3298, -0.574, -1.509, 0.0413, -0.4588, -0.8108, 1
1.6425, 0.8935, 0.3637, 0.8658, 0.4432, 1.1159, -0.9117, 1.2509, -2.0401, 0.9197, -0.6368, 0.4199, 0.5048, 1.6587, 1.8648, -0.9424, 2.1871, -0.3277, -1.3064, -0.1285, 0
0.0501, -0.5992, -1.3421, 0.3403, -0.4937, -0.8762, 0.3383, -2.1247, 0.802, -0.4279, -0.8848, 0.3603, -0.3831, -1.3768, -0.0809, -1.038, -2.0237, -1.2271, -2.2701, -1.0636, 1
1.7159, 0.2468, 2.1913, 0.5832, 1.9786, -0.9805, 0.8801, 0.8512, 0.6075, -0.9681, -0.3925, 0.6048, 0.5952, 0.4199, 0.9006, 1.1145, 0.7151, 0.4545, 1.1827, 1.4565, 0
-0.1409, -0.1453, 1.0806, 0.591, 0.2994, 0.3732, 1.7271, 0.8178, -0.5008, -1.8955, 0.3627, -0.5826, -0.8874, 0.4155, 0.0158, 1.9797, -0.3478, -1.4504, 2.5103, -0.7217, 0
1.273, -0.0103, -1.9394, -1.0512, -0.5874, -1.2751, -2.1436, -0.3894, 1.4071, 0.6889, 1.1629, 0.2444, -1.0499, -0.5627, -0.7376, -0.5553, 0.2764, -0.4217, -1.0543, 0.6021, 1
-0.3371, -0.1406, 1.1754, 1.0757, -0.2484, 1.5978, 1.0648, 0.4528, -1.392, 0.6842, 1.3908, 2.0411, 1.2123, -0.2422, 0.5532, 0.6165, 0.4749, 0.94, -0.4802, -0.436, 0
1.0798, 1.4554, 0.4305, -0.2487, -0.9642, 2.1439, -0.2761, 0.8904, 1.3526, 0.2031, -0.1342, 0.6873, 0.1547, -0.6821, 0.337, 2.8431, -0.8285, 0.577, 2.0748, -0.6051, 0
0.3545, -0.6427, -1.164, 0.0344, -0.3871, -0.065, 0.0199, -0.3313, -0.7718, 0.5017, 1.0248, -0.9446, -1.3382, 0.45, 0.7867, -0.8952, 0.3385, -1.7481, -0.8538, -0.7193, 1
-0.9193, -0.6963, -1.0899, -1.0365, -1.3734, -0.5514, -1.0956, -2.4189, -0.1739, -1.0299, 0.2157, -0.5012, -0.1578, 1.3078, -0.4759, -1.6034, 0.7711, 0.0082, -0.6071, -0.7771, 1
-0.6156, 0.9751, 1.0554, 1.6987, 0.4556, -0.6107, -0.8614, 1.0999, -0.6718, 0.6564, 0.3315, -0.221, -0.1491, 1.234, -0.255, 1.8737, 0.6046, -0.063, 1.4117, -0.1158, 0
-1.4613, 0.4293, -0.6938, -0.8692, 0.2827, -1.1733, 0.2907, -1.6909, -0.8255, 1.1951, 1.569, -1.8302, 0.2954, -1.959, -2.3869, -0.3627, -1.9117, -1.8011, 1.5873, 0.1067, 1
0.8037, -0.4798, 0.9003, 1.1916, 0.8307, 1.6434, -0.529, 2.0666, 0.5838, 0.6801, 0.3485, 0.4428, -0.3026, -0.614, -0.7148, 0.0972, 1.1829, 0.3231, -0.649, 0.0151, 0
0.6382, -1.562, -0.5814, -1.2304, 0.1294, -0.755, 0.071, -0.4071, -1.2906, 0.5249, 0.7367, -1.7605, -1.4542, -2.2285, -0.5556, -0.5511, 0.886, 0.8444, -0.5364, -1.5346, 1
1.0347, 0.457, -0.3219, 0.764, 0.8123, -2.2976, 2.0944, 1.0314, 2.6385, 0.2978, 1.3597, 0.653, -0.8383, 1.2091, -1.4811, 0.9562, -0.9873, -0.9752, -0.8649, 1.4589, 0
0.2375, -0.4334, -0.614, 0.3873, 1.3752, -0.1762, 1.1223, 1.0019, 1.5956, 1.3323, -0.9609, 0.6394, 1.556, -0.4237, 1.1445, -0.0886, -0.0798, 0.4999, -0.685, 1.3763, 0
-0.0983, 1.777, -0.0585, 1.2339, 1.6664, 0.0074, 0.1696, 1.5839, 0.5611, 2.6948, 1.0612, 0.0178, -0.8161, -1.0161, -0.5163, 1.3862, 1.6769, -0.4013, -1.5194, 1.3689, 0
-0.954, -1.236, 1.0166, -1.4488, -1.5292, -1.2223, -1.2305, -1.1692, 0.6853, 0.4562, -1.1204, -0.6689, 0.0989, -0.5355, 0.074, -0.4069, -0.7514, -1.6906, -2.6998, -0.3206, 1
-1.3849, 0.978, -0.9341, 0.2374, -0.0748, -1.7189, -0.6036, -0.7565, -0.1181, -0.3787, 0.64, 1.0557, -0.8019, -1.4332, 0.0101, -0.1453, 0.1809, -0.9394, -0.7826, -0.1859, 1
-0.8401, 1.0178, -0.8384, 0.1724, -1.3711, -1.2901, 0.6781, -0.1236, -1.3198, -3.127, 0.0427, -0.9775, 0.0858, -0.9342, -0.2697, 0.827, -0.4637, -0.6753, -1.0893, -1.9851, 1
0.9014, 1.1601, 1.1017, 2.1521, -0.4396, 0.9871, 1.7994, 2.0392, 0.695, 0.9703, -0.7998, 0.9861, 0.1289, -1.3182, 0.7917, -0.46, 0.1873, 1.0284, 2.9359, -0.0698, 0
-0.4034, -0.2643, 1.0174, 0.5436, 0.911, -0.1704, -0.4729, -0.3726, 1.1093, 0.3185, 0.9326, 1.7212, 1.6247, -0.3617, 0.6958, 2.4564, -0.0127, -0.6698, -0.077, 0.571, 0
-0.5343, -1.5934, 0.413, 0.8913, -0.9098, -1.4055, -0.4226, -0.0479, -0.6048, -1.724, 0.6288, -1.3921, -0.7374, -1.3129, -1.4423, 0.0184, -1.3187, -1.116, -0.5261, 0.31, 1
0.1878, 0.9335, 1.7409, 2.9039, 0.2048, 1.7238, 1.4302, 2.0363, 1.1884, -0.6074, 0.2608, -0.8611, 1.192, 2.1118, 0.9563, 0.6894, -0.7721, -1.3106, 3.24, 1.0683, 0
-0.3375, -0.1336, -0.4101, 1.7303, 0.8203, 0.2151, 2.0177, 0.1513, 0.1316, -0.2001, 0.8886, 1.0859, -0.1152, 1.9998, -0.2295, 1.6431, 1.2078, 0.0281, 0.2022, 0.5727, 0
0.607, -0.3688, -0.2273, -0.381, -0.449, -0.9475, 0.1234, 0.2455, -1.3798, -1.2079, -2.0442, -0.0715, -1.27, -1.7809, -1.6294, -1.5347, 0.9312, -1.2367, -1.25, -0.6705, 1
-1.3695, -1.4299, 0.3326, -0.2483, -0.6173, -2.9616, -1.2802, 0.0027, -0.4346, -0.5061, -0.3581, -0.0821, -0.4863, -0.1336, -1.4631, 0.7819, 0.4762, -1.1977, -0.1407, 0.2359, 1
-0.0501, -0.7841, -0.6706, -1.1619, -1.7253, 0.0612, 0.1034, 1.1417, 0.4054, -0.9715, -1.2492, 0.9332, 0.0827, -0.4281, 0.7334, -1.1815, -0.3896, -2.4269, -2.437, -2.8094, 1
-0.4244, -1.0959, -0.2648, 1.9376, -1.0766, -1.3426, -1.732, 0.3123, -0.2652, -0.7729, 0.2663, 0.2465, -1.0727, -1.3188, -0.7387, 0.1213, 1.2202, -1.6986, -0.8961, -0.7654, 1
0.3014, -0.8112, 2.3777, 1.9143, 0.2071, -1.4357, -0.3258, 1.8111, 0.4733, 0.6753, -0.1522, 0.83, -0.7264, 0.6182, -0.8782, 0.3718, 1.7406, -1.485, 1.2087, 1.6735, 0
-2.1261, -1.0365, -0.9789, -1.2434, 0.1095, -0.5067, -1.018, -1.7942, 0.1506, -0.4275, -0.7321, 0.1802, 0.0228, -1.6877, 0.7183, 0.2468, -0.2183, -1.0122, -0.6374, 0.3563, 1
-0.3549, -0.6289, 0.2502, 0.31, -0.1824, -1.3881, 1.1239, 1.4707, -1.1055, 0.9526, -1.7848, 1.0719, 1.5679, 1.2085, 0.3719, 1.7571, 0.6933, 0.6514, 0.7211, 0.3488, 0
0.4108, -1.7596, -1.0553, -0.704, -0.6499, 0.3316, -2.2441, -1.6819, 0.0949, -0.9406, 0.0245, -0.775, -1.155, -0.7619, -1.015, -0.9065, -0.5804, 0.789, -1.9449, -0.1796, 1
-0.1126, 2.0577, 1.3366, -1.0103, -0.1003, 0.9745, 2.0958, 0.2597, -0.071, 1.4666, -1.2595, 0.7958, 1.4592, 2.0885, 0.5677, 1.1023, -0.4268, -0.337, -0.3616, 1.1164, 0
0.8726, -0.2172, 0.1775, 0.6614, 0.6999, 1.0413, 0.7015, 1.5577, 0.6552, 0.8431, 0.2248, 1.2136, 0.7693, -0.3316, 0.6044, 1.1337, 0.0643, 0.1339, 1.9424, 0.5569, 0
0.4622, 0.99, -1.5467, -1.0081, 2.4813, 2.0805, 1.0536, -1.6179, 2.2456, 0.9839, -1.61, 0.5529, 0.6362, 1.5534, 1.7733, 0.2677, 1.0255, 0.8211, -1.0655, 1.3653, 0
-0.611, -1.1366, 0.3023, -1.0158, -0.9243, -0.7094, -1.0685, -1.0288, 1.1734, -0.9481, 0.1061, -2.7271, -0.4352, -0.5466, 0.3184, -1.5587, 0.0313, -2.0418, 0.0992, -0.2053, 1
-0.7659, 0.0042, 0.3713, -1.8863, 0.9769, 0.487, -2.1232, 0.0117, 2.1636, 0.6858, -0.5985, -0.2559, -0.7551, 1.2359, 0.6471, -0.4926, -0.9558, -1.3996, -0.7469, 0.0247, 1
-0.1732, -0.1783, 0.7178, 1.0626, 1.2924, 2.5927, 2.0594, 0.0077, 0.2183, -0.3548, 1.2306, 1.3578, 0.1436, -0.452, 1.8637, 0.8674, 0.1193, -0.6341, -0.0425, 0.3559, 0
-0.0232, -2.1543, -0.027, -0.0984, 0.5756, -1.7267, -2.0986, 0.4206, -1.4241, 0.3348, -1.1248, -1.0198, -0.7899, -1.2407, -0.2685, -0.5058, 0.7222, -0.3736, 0.2206, 1.1155, 1
0.2918, 0.4759, -1.1539, 0.8724, 1.0776, 0.1159, 0.2218, -0.5703, 0.6976, 0.426, 0.2935, 0.2469, -0.3551, 0.2509, -0.654, -0.8913, 0.4269, 0.4101, -0.7718, -1.1743, 0
0.2262, -0.3618, -0.8814, -1.0856, -0.4967, -0.0108, 0.4177, 0.0442, -0.5959, -0.7153, -0.1097, 0.4808, 1.7287, -0.775, 0.0173, 0.152, -0.357, -1.6009, -2.2366, -0.6238, 1
0.78, -1.5986, 1.828, -0.1089, -0.421, 2.1783, -2.2731, -1.0664, -0.1513, 0.7196, 0.5989, 0.5363, -0.3369, 0.4289, 0.7255, 0.6001, 1.6607, -0.2162, 1.1451, -1.4606, 0
-1.2412, 0.5062, -1.5167, -2.5021, -0.9007, 0.3361, -0.5789, -1.6218, -0.2042, 0.1849, -0.6505, -0.4064, 0.503, -2.1359, -2.411, 0.0118, 0.6658, -0.2886, 0.6421, 1.2253, 1
-0.0235, -1.0995, 0.7928, -0.8684, -0.4634, 0.1664, -3.1704, -1.4082, -1.482, -0.7338, 1.0721, -0.8906, -0.2193, 0.2503, -2.7751, 1.2359, -1.1555, -2.5707, -1.8137, 0.6278, 1
-2.2448, -1.1799, -0.0039, -0.4073, 0.3311, 0.0072, -0.0417, 0.2669, -0.3176, -1.232, -0.1286, -0.5704, 1.4522, -2.0268, 0.1854, -0.4575, 0.9761, 0.3473, -2.3011, -0.7106, 1
1.5489, -0.0589, -0.8584, 0.0446, 2.5033, -0.4452, -1.0403, 1.4353, 1.0161, -0.3901, 0.4246, 0.3657, 0.1164, 1.7613, 0.5917, 1.265, -0.3764, 2.1471, -0.1763, 0.0785, 0
-0.5466, 1.2584, 2.3568, 0.3104, 0.1748, -0.9797, -0.8878, 1.1527, 1.1604, 0.3681, -1.2503, -2.0533, 0.0042, 0.3882, 1.7499, -0.7056, 0.4646, 1.6166, 0.1518, 0.4165, 0
-0.1097, -1.4737, -1.3551, -0.6143, -0.4941, 0.1341, -0.2756, 0.5096, 0.2114, -0.5982, -0.0132, -1.3158, -2.0773, -0.0232, 1.0117, -1.5196, 0.6496, -0.0379, -1.9671, -1.8665, 1
1.012, -0.1074, 0.0854, -1.0576, -1.1077, -0.7402, -0.1159, -0.647, -0.5872, 0.913, -1.2769, -0.7292, 0.5793, -0.0024, 0.8812, -1.1378, 0.4883, -0.1218, -1.0834, -1.2365, 1
1.5872, 1.3763, 1.1011, 0.1868, -0.2437, 1.1602, -0.8801, 1.1582, 0.4428, 0.0257, 0.7117, 0.1647, 0.0175, -0.4299, -0.1174, -0.2953, 0.6668, -0.978, -0.4762, 0.2358, 0
0.1503, -0.6012, -0.2647, 1.7415, 0.1866, 0.7877, -1.6517, -0.3736, 0.0903, -0.0865, 0.7708, -0.4619, 0.4653, 0.3401, 2.1737, -0.3571, -0.978, 1.4783, -0.7191, -0.3652, 0
-0.5044, -0.2813, 1.3597, -0.7588, -0.5483, 0.7882, -1.1812, -0.4798, -1.6895, -0.5268, -0.671, -0.2773, 1.3714, -1.0502, 0.1094, 1.6597, 0.6558, -0.8038, -1.3404, 0.2239, 1
1.1927, -0.7272, 1.2034, 1.0364, 2.2803, 0.0615, 2.6796, 1.2762, 0.6015, 1.3807, -1.3755, -0.107, 1.1855, 1.6607, 1.2852, 1.7169, 0.4026, 0.0595, 1.0049, 0.2867, 0
-0.0854, -0.5898, -0.4587, -1.3835, -1.2341, -0.7795, 0.5122, 0.2654, 0.3881, -0.0575, -0.6692, -1.2337, -0.4818, 0.042, -0.4261, -2.4557, 0.2821, 0.5458, 0.0965, 0.5871, 1
-0.0709, 0.628, -0.4847, -0.6835, -0.4169, 0.0111, -1.0583, -1.593, 0.2806, -1.9184, 1.7341, 0.148, -0.2115, 2.3144, 0.3628, 1.7475, 1.541, -0.3302, 1.0372, -0.2099, 0
0.3592, -1.5806, 1.9648, -1.5816, 0.0354, 0.2374, -1.5219, -0.1812, 1.0796, 0.205, -0.6699, -0.1047, -1.126, -0.4329, 0.1344, 0.3186, 1.618, 0.6554, -0.621, 0.7186, 1
0.5478, 1.0613, -0.7861, -0.9408, 0.492, 1.0646, 0.8665, 1.0093, 0.3138, 1.7831, -0.6045, 0.9694, 1.608, 1.5592, 1.1395, 1.7857, -0.0019, -1.0979, 0.9264, 0.0677, 0
-0.6691, 0.8616, -0.648, 0.9616, -0.9519, 0.0708, -0.1589, 0.4727, -0.3051, -0.9355, 0.0124, -2.5928, 1.3847, 0.0615, -0.0546, 0.0023, -1.0673, -1.0857, -2.0315, 1.465, 1
-0.1573, 1.3343, -1.8214, -0.1947, 1.207, 0.0528, -0.5949, 2.5266, 0.0146, 0.2231, 2.4678, 2.6607, 0.7869, 1.0999, 0.672, 0.772, -0.6746, -1.6435, 0.2491, -0.1933, 0
-0.7573, 0.627, 0.6291, 0.1963, -1.1915, 0.0165, -0.3188, 0.1854, 0.6705, -0.0461, 0.4498, 1.9244, 1.0682, -0.098, -1.5968, 0.4121, 0.7274, 0.3373, 0.3746, 2.4715, 0
-1.4314, -0.778, 0.331, -1.2506, 1.0208, -0.5207, -0.3079, 0.5812, 0.9632, -0.7406, 0.079, -1.6793, 0.1945, -1.782, -1.0491, -0.8202, -0.4857, -0.4282, -1.9642, -0.9804, 1
-0.0027, -1.9682, -0.8851, -0.9916, -0.8926, -1.8231, -0.3231, -2.3364, -0.4525, 1.4314, 0.6979, -0.2407, -0.607, -1.3864, 0.4434, 0.1961, -1.8194, -2.4051, -1.3753, -1.1183, 1
-0.1163, -0.5735, -0.7302, -0.8167, -0.9405, 0.7702, -0.485, 1.1674, 1.3155, 0.1142, 0.3088, 1.1181, 1.9792, 2.1305, 0.2954, 2.7338, 0.049, -2.1626, 0.1876, 1.5725, 0
