@relation twonorm
@attribute A1 real [-4.2497,  3.5782]
@attribute A2 real [-3.9606,  4.3451]
@attribute A3 real [-4.4798,  4.4039]
@attribute A4 real [-3.8891,  4.2589]
@attribute A5 real [-3.9099,  5.6395]
@attribute A6 real [-4.0095,  3.9901]
@attribute A7 real [-3.7334,  4.4522]
@attribute A8 real [-4.5744,  3.8648]
@attribute A9 real [-3.8136,  4.254]
@attribute A10 real [-4.1999,  4.0829]
@attribute A11 real [-3.9204,  4.0953]
@attribute A12 real [-3.8262,  4.3025]
@attribute A13 real [-3.9451,  3.7817]
@attribute A14 real [-3.8516,  4.1238]
@attribute A15 real [-3.6978,  3.5485]
@attribute A16 real [-3.6976,  4.2439]
@attribute A17 real [-3.9428,  3.7233]
@attribute A18 real [-4.0653,  4.0557]
@attribute A19 real [-4.1218,  4.3238]
@attribute A20 real [-3.7831,  4.279]
@attribute Class {0, 1}
@data
-1.7028, 0.8671, 0.3304, -0.9029, -0.5842, -0.888, -0.3654, -1.1604, 0.0358, -1.8854, 1.2184, -0.0255, -0.3237, 1.3506, 0.3655, -2.3127, -0.0359, -1.4409, -1.3617, -1.0818, 1
0.6632, -0.1117, -0.2143, -0.459, -2.4702, 1.1927, 1.0286, 0.1425, 1.2506, 1.4388, -0.7119, 0.9886, 1.1532, 0.3299, 2.0663, -1.5957, -0.5651, -0.8037, 1.1663, -1.3177, 0
1.0707, -2.0248, -2.0335, -1.467, -0.3444, -0.2977, -0.0991, 0.5862, 1.0545, 1.197, -1.3982, -2.0644, -0.4842, -0.5165, -1.1554, -0.3669, 0.9621, -0.3905, -0.8145, 1.4032, 1
-0.7564, 1.9915, -0.5066, -1.0786, 0.2187, -1.5299, 0.4568, -1.4676, -0.3225, 2.2516, -2.5787, -1.0616, -1.0248, -0.9034, -0.5516, -1.8778, 0.3879, -0.3305, -2.8246, 0.5592, 1
-0.5323, -0.5277, -0.4408, -1.7342, -0.7266, 0.1094, -0.763, -0.36, -0.0733, -1.9469, 0.5855, 1.0167, 1.4675, -0.3427, -0.1193, -0.9741, -0.601, -1.1498, -0.1061, 1.1747, 1
2.0998, 0.5363, 0.302, 0.7419, 1.8539, 1.6417, 2.5681, 0.0273, 0.8821, -0.8601, 1.4469, -1.8328, -0.1759, -0.114, 0.4122, 0.2144, -0.0789, -0.2568, 1.4907, 0.3133, 0
0.5986, 1.1957, -0.3938, 1.4235, 0.5987, 0.4426, 1.2501, -0.6699, -0.3832, -0.2199, 1.4775, 0.1574, 0.9425, 0.7114, 0.0837, 1.4805, 1.5798, -0.3532, 0.1102, 2.373, 0
-0.2949, 1.7264, -1.3922, 1.7438, 0.3162, -0.3824, 1.503, 1.0933, 2.0509, -0.8277, 1.5028, 1.7215, 0.3286, -0.1973, -1.4064, -0.5617, 0.2768, 0.9941, -1.8453, 1.423, 0
-0.0018, 1.4971, 1.3292, -1.1195, 0.3115, 1.6098, -0.6507, 0.7883, 0.2313, -0.1821, -0.5507, 2.192, -0.952, 0.6901, -0.8849, 0.928, 1.4047, 1.9339, 0.2146, -1.2984, 0
1.2898, 0.8043, -0.8724, 0.7268, 0.2401, 0.1373, 0.9187, 0.4506, 2.2397, 2.4255, 1.0287, 0.3475, 1.9704, 0.881, -0.3076, -0.2198, -0.2482, 2.8695, -0.1281, -0.7321, 0
-0.9521, 0.286, 1.8542, -2.0417, -1.1142, 0.231, 1.0975, -0.1972, -0.9212, 0.3531, -1.9677, -0.8202, 0.1738, -0.0081, 0.2519, 1.2937, -1.0254, -1.3913, 2.3379, -0.2889, 1
0.9561, 1.9438, 0.2901, -1.3872, 0.9642, 2.5351, -0.7068, 0.3335, 1.8028, -0.5697, -1.0477, -0.2676, 0.4484, -1.4624, -0.3447, 0.9328, 1.4776, 2.725, -0.4387, -0.5319, 0
-0.8443, 0.7865, 0.0608, 1.808, -0.0781, -1.317, 0.5144, 1.4028, 0.0988, -1.1714, -0.4458, 0.9077, 1.1577, 1.5774, 0.7449, 0.7789, 1.46, -0.5346, -0.5548, -1.1188, 0
-0.4615, -0.0819, 0.2965, -0.7307, -1.2958, -1.7652, 0.3603, -1.9011, -1.0072, -1.4893, -0.061, -0.404, 1.1148, -0.2108, 0.1906, -0.4, -1.0428, -1.4889, -0.4648, 0.6597, 1
0.9526, 0.5348, -0.0992, 0.1467, 0.4678, 0.3336, 2.8536, 0.3144, 1.7538, 1.1137, 1.0377, -1.2947, 1.0345, -2.0947, -1.9669, -2.0301, 0.1385, -0.0168, -0.0638, -0.5436, 0
0.3431, -0.4456, -0.2201, -0.0324, 0.6101, -1.4216, -0.2135, 0.0242, -1.1599, -1.1748, 1.8492, -0.3405, -0.3993, -0.7593, -0.2668, -1.4477, -1.0819, -0.0817, -0.4643, -2.0447, 1
-0.216, -0.5247, -0.7033, 1.3878, -1.0682, 0.3434, -0.1071, 0.2016, -1.2452, -0.8829, 2.2743, -1.9124, -0.524, -0.2258, 0.0922, -0.1119, 0.0497, -0.1012, -0.5028, -1.5474, 1
-1.3105, -0.1348, -0.454, -1.5577, 0.3218, -0.4751, -0.948, -0.2173, -1.1299, -1.0941, -1.3492, 0.3811, -1.5558, 1.1571, -2.0662, 0.8283, -1.0626, -1.4984, -1.7304, -0.6863, 1
0.9638, -0.4976, 1.1693, 0.9365, 2.8479, 0.1661, 1.5623, 0.1836, 0.2537, -0.5587, -0.342, -0.5226, 0.8748, -0.1872, 1.6127, 1.4268, 2.0518, 0.3489, 0.0853, 1.6799, 0
1.913, -0.7552, 0.6383, 1.8546, -0.8059, 0.1301, -0.9114, 1.0765, 0.7376, -1.5653, -0.0857, -0.6958, 1.4017, 1.0887, -0.564, -0.1265, -1.1057, 0.3823, 2.0626, 0.9435, 0
-0.1847, 1.6216, -1.2446, -1.4493, 1.0626, 0.6751, -0.5744, -0.5538, -0.593, -0.2069, -1.4145, -0.9164, 1.0931, 1.2825, -0.358, -1.0279, 0.1863, 0.4445, 0.2348, 1.0654, 1
0.4775, -0.7317, 1.1764, -2.1957, -0.3965, -0.275, -0.8908, -1.2005, -0.9495, 0.8103, 0.42, -0.0651, 0.147, -0.6993, -0.3187, -0.7474, -1.828, -1.7052, 0.0861, -0.6549, 1
0.4694, 0.6023, 0.9885, -0.3955, 1.7351, 0.8758, 0.8327, -1.4329, 1.117, 1.2506, 0.8006, 0.057, 3.0239, 0.0933, -0.5785, -0.5247, 1.2227, 0.5346, 0.4983, 0.5693, 0
-0.467, -0.8753, 0.3534, -0.297, -1.7364, -2.0284, 1.432, -2.5973, 0.3193, -1.4759, 0.9248, 0.6998, 1.3093, 0.3624, -1.9906, -0.4434, -0.1141, -0.2315, -0.2949, -0.3208, 1
1.7626, -0.5207, 0.712, -1.5568, 0.9076, 1.7878, 0.7328, 1.8202, -1.0887, -0.5797, -0.4464, 0.2069, 0.5459, 1.029, 0.9426, -0.1455, 0.7848, -0.9478, 1.323, 1.7432, 0
-0.8549, 1.2825, 0.056, 0.6861, 0.2689, 0.706, 0.6683, 2.1025, 1.5404, -0.6804, 0.4243, 0.3279, -2.4503, 1.9131, 0.4184, 2.0153, 0.0021, -0.3806, -0.7971, -0.3214, 0
-0.0905, 0.959, -0.4633, -1.2012, 0.3931, -0.255, 1.4, 0.1322, -0.5578, -1.4986, -1.0349, -2.0049, -1.8759, -1.5514, 1.6716, -0.4071, -0.5424, 0.4929, 1.8526, -0.6147, 1
-2.1281, -0.6475, -0.214, -0.502, -0.5937, 0.5453, -0.7834, -1.3641, -1.0775, -2.2407, -0.57, -0.747, -0.9028, -0.1938, -1.0856, -3.0239, -1.1086, -0.3691, 0.3415, 1.0345, 1
0.5149, 0.9392, 1.8732, 0.575, -0.4998, 0.4537, 1.2924, 0.5623, 1.2636, 0.2063, -0.4625, 1.4805, 2.3477, 1.1853, 1.0023, 1.3574, 1.0316, -0.2753, 0.2003, 0.7849, 0
0.7399, 1.2327, 2.087, 0.6618, 1.3151, 2.0265, -0.6305, 2.6615, -1.1006, 1.0477, 1.705, 1.7032, -0.2925, 1.2598, 0.3463, -1.2263, 0.0174, 1.0809, 2.3511, -0.5804, 0
0.6164, 0.0183, 2.4488, 0.6064, 0.8996, 0.0574, 0.5046, 1.5501, 2.1508, 0.4054, 0.5342, 0.9481, 0.5309, -1.1359, 0.9625, 0.3819, -0.9887, -0.1065, 0.3911, -0.0611, 0
-0.1997, 0.448, 0.7237, 0.4146, 1.8732, 1.2605, -0.0628, 1.2094, 0.1544, 0.9236, -0.7119, 0.2335, 1.1734, 0.1755, -0.328, 0.4212, 0.6959, -0.2423, -0.6492, 0.4421, 0
0.4688, 0.2139, 2.4487, 0.2502, -0.4077, -0.3132, 0.6347, 0.6175, 0.9069, -0.6009, 0.5181, 0.3964, -0.5492, 1.7291, -0.7436, 0.7873, 0.4855, 0.8119, -0.0923, -0.67, 0
0.3436, 2.0846, 0.2146, 2.0414, 0.1389, 0.1474, 0.5893, -0.5466, 0.0407, 0.6085, -0.3, 0.7719, -0.6873, -1.9086, 2.6336, -0.4073, -1.1242, -1.6087, 0.4771, 0.9978, 0
-0.7627, -0.7485, -0.8971, 0.3769, -1.1437, -0.397, -1.3853, 0.0744, -0.6911, 2.7202, 0.0264, -0.7213, -0.53, -0.5036, 1.1051, -0.12, 0.9386, -2.2378, -0.6298, -1.2318, 1
1.6721, 1.3581, 0.0084, -0.9463, 0.8174, 0.8934, -0.2815, 2.4187, -0.748, -0.6724, 0.979, -1.0122, 0.5042, 0.3165, -0.8941, 2.1646, -0.0605, 2.1465, 0.829, 0.0958, 0
0.9132, -0.3258, -0.4871, -0.2675, 0.9715, 0.663, -0.658, 0.7719, 0.5528, 0.569, -0.3465, 0.3132, -3.0515, -1.1557, 0.1511, -2.8898, -2.2312, -0.4261, 0.1671, 1.2911, 1
-0.5194, 1.1761, -0.5667, -0.8744, 1.4997, -0.0889, 1.317, -0.3916, -1.044, 1.5089, -0.0261, 1.528, 0.1024, -0.0262, 0.6076, -0.9933, -0.0552, -0.2925, 1.5463, -0.5653, 0
0.1385, -2.2891, 0.2397, -1.3467, -1.6058, -2.1439, 1.5251, -0.5888, 1.0854, 0.2007, -0.8934, -0.8245, 0.328, 1.0303, -1.382, -2.1901, -0.9887, -0.3056, 0.3056, -0.0504, 1
0.4556, 0.8739, 0.0012, -2.7918, -2.0502, -0.1307, -0.0514, 0.5672, -0.0144, -1.5874, -0.1835, -0.7531, -0.605, -1.3558, -0.6795, 0.1518, -0.8406, 1.1701, -1.2142, -0.5369, 1
-0.5836, -1.269, 1.363, 0.8645, 0.7691, 1.1871, 1.6422, 0.714, 1.2725, -1.442, 0.6809, 1.5254, 0.9861, -0.9071, 0.0811, -0.0672, 1.22, 0.1193, 1.7102, 0.9452, 0
0.3937, 0.5739, -0.073, -2.4785, 0.1971, -0.35, -0.3281, -0.2937, -2.503, -0.1282, -1.2945, 0.5736, -1.0388, -1.5771, -1.8752, -0.6077, 0.4389, 0.7054, 0.8844, -2.0917, 1
-0.3092, 0.907, -0.3455, -0.8446, -0.3884, 0.4514, -1.41, 1.1709, -0.302, -1.031, -2.3067, -0.2938, -1.9081, -1.0493, 1.2345, -1.7434, -0.3031, -0.7937, -1.184, -0.145, 1
-0.7116, -0.7633, 1.2665, -1.0137, 0.8734, -1.9691, -2.2749, -0.2289, -0.6808, -1.7727, -1.8245, -0.7859, -1.9079, -0.3865, -0.1359, -1.0775, -1.7489, -1.9403, -0.0030, -1.731, 1
0.9979, -0.3621, 1.9668, 0.0061, -0.8146, 3.0797, 0.6111, 2.0837, -0.4392, 0.2741, 1.5811, 0.3301, -0.9369, -0.4819, 1.5101, -0.8405, -0.3068, -0.5042, 0.9581, 0.5857, 0
0.7772, 1.1325, 0.2014, -0.267, 1.6154, 0.8338, 0.0862, 2.5548, 1.2035, 0.964, 0.1648, 1.1151, 0.682, -0.2491, 1.6575, 0.032, 0.2287, 1.1811, 0.9712, -0.9771, 0
1.0835, 0.3645, 1.4067, 0.2267, -0.5352, -1.9669, 0.5002, 0.7006, 0.1174, -0.218, -0.9997, 0.9654, 3.2218, 0.1575, 0.6017, -1.4931, -1.0579, 0.189, -0.6075, -0.2978, 0
-1.6312, -1.0837, -2.5906, -0.4198, -0.3686, 1.2046, 0.1103, 0.5343, -1.234, -1.5317, -0.8379, -1.4943, -0.2774, 2.3764, 0.6653, -1.3056, 0.7319, -0.5333, -1.9075, -1.9697, 1
0.7566, -0.4727, -1.3567, -0.6201, -0.3667, 0.4732, 0.2703, -1.0754, -0.283, -1.1537, -2.2859, -1.1216, 0.4208, -0.6239, -1.166, -0.9358, -1.5971, -0.7533, -1.0784, -1.097, 1
-0.6976, 0.5177, 3.411, 0.9058, -0.5085, 1.273, 0.2922, 0.6358, -0.0097, 0.3589, 0.1449, 1.4751, 0.1026, -0.1745, 0.1914, -1.1265, 1.0734, 1.4085, -0.1455, 0.3409, 0
1.3155, 0.1013, 1.388, -0.109, -0.3001, 0.2124, -0.6847, -0.2061, 1.6861, 0.0719, 0.9117, 1.2217, 0.2522, 0.1728, 2.1436, 0.4807, 1.4636, 1.1928, 0.104, 1.1283, 0
-0.3936, -1.028, 0.3465, 0.8893, -0.3374, -0.228, 0.932, -1.0408, 0.8258, 1.6045, -0.5308, 2.4978, 1.453, -0.0873, -0.7954, 0.3289, 0.2617, 0.3918, 0.6406, 1.5568, 0
1.1846, 1.7717, -1.4291, 0.3498, -0.0472, -0.3416, 1.4979, 1.387, -0.959, 0.6924, 0.2159, 0.0065, 0.4554, 2.0712, 1.3742, 0.0341, 0.3142, -0.3417, 0.4723, 1.4648, 0
2.3763, 1.3994, -2.4273, 0.952, -1.0695, 0.1964, -0.5681, 0.6063, -0.1711, 0.7625, 1.7416, 0.9602, 0.2315, 0.1186, 0.0441, -0.0326, 1.297, -0.7189, 0.9738, 0.2916, 0
1.654, 2.207, 1.191, 0.6245, 1.2497, 2.394, -1.0464, 0.2625, 1.473, -1.7562, -0.7469, 0.9514, 3.0E-4, 1.446, 0.491, -0.3223, -0.3718, 1.5346, -0.6141, 0.2489, 0
0.1708, -0.9458, -0.9822, -0.213, -1.421, -0.9475, -0.0713, -1.4625, -1.0359, 0.1082, -1.4807, -1.0143, -1.3125, -1.1198, 0.5768, -1.4403, 1.3619, -0.6783, 0.2992, 0.6464, 1
-2.0164, -0.4111, 1.2857, -0.7238, -0.5745, -0.1476, -0.1052, -1.1624, -1.6082, -1.1045, -2.3499, -2.0915, 0.2858, 0.9801, -1.2885, -0.9461, -0.4131, -1.5962, -0.2651, -1.8713, 1
1.8909, 0.6583, 0.769, -0.6251, -0.3313, -0.5941, -1.5019, -0.8708, -1.0193, 0.9606, 0.5517, 0.3748, -0.885, -0.2306, 0.2487, -0.2843, -0.5972, -2.1119, 0.8456, -1.0698, 1
0.164, -0.0362, -0.1695, -0.0867, 0.2181, 0.0202, -0.0824, 1.3395, -0.2383, -1.1612, 0.158, -1.572, 2.0299, -0.5237, 0.9536, -0.8743, -0.3195, -0.1693, -2.1131, -0.0019, 1
-0.0796, -0.0163, -0.0117, 1.5229, -0.3368, -0.798, -0.4092, 1.5756, 0.6983, -0.2686, -1.8295, -1.8274, -0.6163, -0.5499, -0.4713, -2.2695, -0.5193, -0.6037, 0.576, 1.0809, 1
-0.4589, -1.9112, -1.0395, 0.5491, -0.5585, -0.5483, 0.1567, -0.2946, 2.402, -0.3895, -1.8519, -0.535, 0.0706, 2.1293, -2.2129, -0.5034, -0.3422, -1.3044, 0.4691, -1.3845, 1
0.2206, -0.7671, -0.3245, -1.1855, -0.0161, -2.1958, -0.3149, 2.8264, 1.0356, -1.5618, 0.5113, -1.6812, 1.6317, 0.9932, -0.2757, 1.755, 1.3975, -0.1755, 1.4586, 0.0667, 0
-0.5598, 0.8288, 1.1367, 0.6852, 1.3416, 0.6409, -0.8675, 1.1363, 0.5035, -0.4248, -0.095, -1.9218, -0.4407, -0.0801, 1.2319, 1.6307, -1.0955, -0.7276, 0.9863, 1.6918, 0
0.1342, -1.1342, -0.3391, -0.8864, -0.7677, 0.4309, 0.4755, -2.0427, -2.3842, -1.0599, -1.1114, -1.4195, 0.5837, -0.6857, -0.7425, 0.7799, -2.1407, -0.7403, 0.0745, 1.4954, 1
1.3345, 0.0972, 0.5052, -0.0043, 0.4361, -0.0816, 0.1773, -0.056, -0.6301, 1.4754, -0.3497, -0.0604, 1.6829, 0.5377, 1.4009, 0.3181, 0.0861, -1.007, -0.2386, 0.8972, 0
0.0908, 0.0881, -0.8218, -0.9813, -1.5208, -0.7909, -0.1587, -1.1809, 0.0147, -0.1805, 0.8861, -0.0049, 0.255, -0.7024, -0.0403, -0.0303, -0.8023, -0.9496, -0.0915, 1.1443, 1
-1.6103, -1.9428, -0.2348, 0.4359, -0.1707, 1.4373, 0.2942, 0.2118, 0.6344, -0.6533, -1.4015, 1.7271, 1.7213, -1.7079, -1.0936, -0.2751, -0.0473, -2.2919, -0.1311, -1.5271, 1
0.9342, 0.8631, -0.5523, 0.4904, 0.7778, 1.2919, -0.0626, 0.5459, -0.3952, -0.2448, 2.5343, -0.0454, 0.7542, -1.5817, 1.5055, 0.2386, -0.5136, -2.4308, 0.8808, 0.6992, 0
0.5687, -0.8904, 0.2106, 0.1098, -2.1914, 1.7881, -0.8757, -1.6182, -2.0823, 0.8996, 0.7329, 0.3791, 0.431, -0.3426, -0.0355, 0.776, 1.0762, -0.9202, -0.8587, -2.5824, 1
2.6826, 0.7746, 1.0681, 0.299, 0.8382, -0.3351, 1.5388, 2.1226, -0.8292, 1.2619, 0.6107, 0.0645, -1.0124, 3.2521, 1.6011, 1.3117, 0.6292, 0.3261, 0.4561, -0.4803, 0
-0.3958, -1.4299, 0.8315, -1.1722, -0.936, -0.0686, -0.4428, -0.0897, -1.2174, 0.3775, -1.3822, -0.057, 0.6068, 0.4805, -0.5461, 0.169, -0.6519, -1.4539, -0.6268, -0.1882, 1
-0.3261, -2.073, -1.4068, -0.4141, -1.1378, -1.3914, -1.2016, -0.5928, 0.5941, 0.2152, -1.1498, -0.2378, 0.8716, 0.3858, 0.2709, 0.1595, -1.0055, -1.6667, -1.8613, -1.4726, 1
-0.2303, -0.4983, -1.8702, -1.0911, -1.7273, 0.4208, -1.2661, -0.5336, -0.1227, 0.5382, -0.8343, 0.7445, -0.4866, -0.5937, -0.1242, 0.6576, 0.8307, -0.2097, 0.2436, 0.9521, 1
-0.3523, -1.0788, 1.0997, 1.5333, 0.01, -0.1381, -0.5562, -0.2068, 1.6447, 0.5619, 0.5213, 0.6842, 0.5674, 0.4468, 0.8166, -0.255, -0.0306, 2.9211, -0.5376, 1.8362, 0
-0.9933, -0.4168, -0.9288, -1.6834, -0.611, -2.3174, -0.1537, 0.4005, -0.8108, -0.761, -0.7315, -0.3741, -1.0393, 0.2951, -1.1372, -1.0546, -1.7552, 1.4069, -1.3557, 1.1528, 1
0.656, 1.1061, -0.6754, 0.852, 0.7461, 0.9715, -0.1003, 2.0265, 0.8049, 0.6238, 0.7257, 0.8154, 1.3616, 1.9129, -0.4054, 0.9398, 0.9788, 2.0256, 1.0604, 0.1802, 0
-0.5403, 1.3836, -0.3136, 0.3791, -1.8177, -1.2431, 0.0534, -0.7432, -0.5872, 1.6182, 1.0479, -1.1888, 0.2653, -0.8091, -0.6903, 0.0721, -0.3022, -0.7841, -0.3035, -1.1846, 1
3.1936, 0.596, -0.5213, 2.055, 0.6713, 0.7361, 1.8083, -0.3636, 0.5997, 0.1925, 1.101, -0.8734, 1.785, -0.7959, -1.671, 1.0192, -1.794, -0.251, 1.5706, 1.3091, 0
-2.1069, 0.6256, 0.5875, -1.3203, -1.33, -0.043, -0.1867, 0.71, -1.6914, 0.4414, -0.9407, -2.0832, 0.6324, -0.9809, -1.0168, -1.064, -0.6105, -0.2469, -0.2788, -0.8734, 1
2.2487, 1.4651, 1.4211, -0.7798, -0.809, 0.0799, 0.7136, 0.6232, 0.0841, 1.6663, 1.3443, -0.4392, -1.6698, 0.8014, -1.7041, -1.68, -1.6626, -1.0375, 2.6921, -1.4297, 0
0.4452, -0.3228, -1.3907, -1.4159, 1.7734, -2.8906, -0.4602, -0.5583, -0.7139, -0.0727, 0.7642, -1.4025, 0.1655, -1.1831, -0.2894, -0.5225, -0.5864, -2.2264, 0.7267, 0.2933, 1
-1.2526, 0.2272, 0.4953, -0.7843, 0.1435, 1.5351, 0.4834, 0.0222, -0.0963, 1.968, 1.0138, -0.0221, 0.9385, 1.2659, 0.028, 1.8662, -1.1904, 0.0847, -0.0032, -0.4642, 0
0.4981, -0.5718, -0.3663, 0.4641, -0.7862, 0.331, 0.5351, -0.6926, -0.8682, -1.1943, 0.1047, 0.6245, -1.8923, 0.9655, 0.0302, 0.445, -2.0277, -1.5005, -1.8093, -1.5838, 1
-0.9685, 1.0541, 0.9244, -0.847, 0.2624, -1.0571, 0.1992, 1.885, 1.8185, 2.3625, 0.0273, -0.0493, 1.3977, 1.9811, -1.13, 1.7861, 1.7841, 0.9886, 0.8085, 1.3566, 0
0.3546, -0.3473, -0.1014, 1.7706, 1.4964, 0.8529, 2.3975, -0.1641, 0.7032, 0.3788, 2.4381, 1.0208, 0.6702, 0.2707, -0.5592, 0.4494, 3.2585, -0.7172, -0.7941, 0.6607, 0
-0.2655, -0.1941, 0.1882, -0.3212, -1.1093, 1.9975, 1.4708, 0.1598, 0.417, 0.0236, -0.4116, 1.878, 0.9252, 1.0655, 0.6037, 1.8168, 2.5117, -0.4768, -0.4485, 0.7283, 0
0.4346, 1.9789, 2.1904, -2.4967, 0.4966, -1.0954, 1.0619, 2.4166, -0.2579, -0.6101, 2.9244, 0.3998, 0.5933, 0.8058, 1.4885, 0.9312, 0.7182, -0.0144, 0.5069, 0.6958, 0
1.3106, 0.6554, 1.1521, -0.5412, -1.4408, -1.1152, -1.1364, -1.4035, -0.2717, -1.0509, -0.2337, -0.9837, 0.7178, -0.1281, 0.4985, -1.2306, -0.9154, -1.1179, 0.1471, 1.527, 1
0.3287, -0.9084, -1.5472, 0.3618, -1.4054, -0.6632, -1.7787, -1.0178, -1.6143, -1.4382, -0.2577, 0.6374, -0.5276, -0.3976, -1.5955, -0.0761, -1.0271, 0.6594, -1.0504, -0.454, 1
1.9599, -0.8666, 0.718, 1.053, -0.3565, 0.6869, -1.3039, -0.2988, 1.7512, -1.599, -0.3401, 0.8314, -1.1545, 0.434, 0.8544, 1.2886, 0.3227, -1.0951, 1.9372, 0.5008, 0
0.5161, 0.884, -0.5993, -1.2479, 0.0891, 1.0178, -0.3467, 0.5559, -1.068, -1.3792, 0.1896, -1.0753, -0.4881, 0.8418, -1.0726, -0.1413, -0.9803, -0.2037, 1.1267, -1.6034, 1
0.5713, 0.0316, -0.2695, 0.4836, 0.8104, -1.182, 0.7788, 1.9671, 1.3842, 0.169, 2.2722, 1.2026, -0.3587, -1.6272, 0.4042, 1.7187, -0.8164, -0.2365, 0.6869, -0.0033, 0
0.257, 0.7721, 0.4761, 0.2203, 0.5305, 1.0208, 0.404, -0.7874, 0.7449, 0.8214, -0.1828, -0.7584, -0.5366, -0.7899, 0.4388, 0.946, 1.7901, 0.6771, -0.4719, 0.1088, 0
2.5202, -0.5895, 0.4742, -0.9221, 0.1387, 1.4387, -1.2829, -0.5984, 0.7985, -0.6427, 2.2101, 1.1556, 0.2478, 0.8275, -0.8892, 0.6907, -1.2588, 1.3168, 0.4767, -0.1758, 0
-1.6686, -0.7003, -0.6784, 0.0733, -0.4049, -0.6482, -0.3218, -0.3443, 1.0442, -0.738, -1.1658, -1.121, -0.2942, -0.5821, 0.6827, -0.4954, -0.4577, -0.2118, -1.2961, -1.1152, 1
-0.0741, 0.5513, -1.5077, -2.0659, -1.1501, -1.538, -1.0609, -0.3633, 0.4446, -1.1172, 0.7414, -1.0456, -0.9883, -1.0174, 0.0286, 0.7491, 0.1854, -0.4387, -0.9336, -1.4796, 1
-0.1125, -1.2454, 1.0943, -0.7553, -1.9764, -0.8136, -1.1427, -0.8615, -0.7959, -0.2126, -2.9149, -0.5456, 1.2674, -0.3427, -0.2839, -1.0327, -0.1107, -0.319, -0.882, -0.1802, 1
-0.5093, -1.7197, -1.356, -0.4072, -1.33, -0.4341, -0.8127, -2.3448, -0.633, -1.3372, -2.8533, -2.1083, -1.1449, 1.4282, -0.4009, -0.9935, -2.0656, -1.4787, 0.197, 0.0998, 1
-0.9558, 1.3275, -0.4117, 0.7238, -0.0109, 1.0934, -0.4664, -0.9713, -0.081, -0.2369, -0.2516, -0.5483, 1.6205, -1.3064, -0.0681, -1.4314, 0.7136, 0.8427, 0.0189, -0.2848, 0
0.9687, 0.2745, -1.4192, 0.4381, -0.7691, 0.0172, 1.0349, -0.3565, 0.3031, 1.4184, 0.3101, 0.0403, 0.514, -0.2957, 1.3089, 0.7122, -0.1919, 2.3793, 0.5901, 0.2566, 0
-0.2176, 0.4715, 0.6598, 0.9912, 1.061, 1.3162, -0.5291, 2.2135, 1.462, -0.7968, 1.0206, 0.612, -0.2442, 0.6644, 0.0148, 0.5505, -2.024, -0.3675, 2.6084, 1.9617, 0
0.8491, 0.5308, 1.075, -0.1759, 0.7908, -0.0386, 1.1869, -1.0539, -1.0978, 1.9157, 0.1338, -0.1285, 1.2761, 0.6981, 0.234, 1.4394, -0.939, -0.477, 1.2445, 2.4951, 0
2.2424, -0.8778, -0.7779, -0.0784, -0.3416, 1.465, 0.1007, 2.1014, 0.8478, 1.953, 1.9656, -0.0417, 1.7395, 1.7003, 1.6759, 2.0714, -0.6528, 0.1742, 1.4962, -0.1516, 0
0.5528, -0.1202, -1.9524, 0.5364, 0.8215, -0.5386, -2.9474, -0.8116, 0.1539, 0.1368, 0.6795, -0.3072, -2.0153, 0.2423, -1.0568, -0.0797, -0.6968, -0.2736, -0.87, 0.6738, 1
-1.4978, -0.6783, -0.9288, -0.3395, -1.0979, -0.9539, -1.2326, -1.4429, -0.0149, -0.4655, -1.1032, -0.5544, -2.0558, -0.7416, 0.9764, 0.4381, -1.0321, -1.6422, -0.6117, 0.3638, 1
-0.9355, 0.4098, 1.3682, -0.3055, 1.9537, 1.1959, -0.9475, 0.2499, 1.9364, 1.6065, 1.4896, 0.5787, 0.0259, -0.592, 1.4538, 0.1876, 1.007, 2.7466, 1.7183, 0.5402, 0
1.5252, -0.5554, -2.8959, 0.135, 0.3267, -0.3346, -1.5024, -1.0453, -0.9555, 0.6171, -0.0578, 0.2618, -0.5492, -1.4596, -0.0064, -0.5135, -1.6115, -0.6886, 1.8569, 0.5219, 1
0.7479, 0.1969, -0.8825, -0.1702, 2.5355, -0.3853, 1.2837, 0.3166, 0.0867, -0.9754, 0.8395, 0.7214, -0.1796, 0.4656, 0.165, 2.372, -0.5687, 0.152, 0.8616, 1.9907, 0
0.3512, 1.6265, 1.7169, -0.0312, -0.2505, 0.5444, -1.9818, 1.6141, 1.6534, -0.0924, -0.146, 0.61, 1.6378, 0.6065, 0.9349, 0.4873, 0.4561, 1.7565, 0.5739, -0.66, 0
1.1283, 0.9458, 0.0612, -0.7309, -0.5647, 0.0284, 0.6441, -1.6021, -1.1783, -0.8967, -0.36, -0.5096, -1.4072, -0.851, -1.0109, 1.0987, 0.1281, -0.4183, -1.2015, -0.3007, 1
0.5304, 3.6798, -0.5836, -0.4282, -0.5541, 0.0147, 0.6306, -0.1389, -1.4986, -1.1596, -0.326, 0.5594, 1.1333, -0.2483, -0.7502, -0.0947, -1.1111, -0.1636, -0.6959, -0.6827, 1
-2.7997, 0.594, -0.353, 0.3546, -1.2988, 0.7298, -1.2767, 0.5926, -2.3533, 0.9219, -1.2493, -0.4854, 0.2197, 1.0941, -1.3857, -0.1857, -0.226, -0.3621, 0.4724, -0.703, 1
