@relation twonorm
@attribute A1 real [-4.2497,  3.5782]
@attribute A2 real [-3.9606,  4.3451]
@attribute A3 real [-4.4798,  4.4039]
@attribute A4 real [-3.8891,  4.2589]
@attribute A5 real [-3.9099,  5.6395]
@attribute A6 real [-4.0095,  3.9901]
@attribute A7 real [-3.7334,  4.4522]
@attribute A8 real [-4.5744,  3.8648]
@attribute A9 real [-3.8136,  4.254]
@attribute A10 real [-4.1999,  4.0829]
@attribute A11 real [-3.9204,  4.0953]
@attribute A12 real [-3.8262,  4.3025]
@attribute A13 real [-3.9451,  3.7817]
@attribute A14 real [-3.8516,  4.1238]
@attribute A15 real [-3.6978,  3.5485]
@attribute A16 real [-3.6976,  4.2439]
@attribute A17 real [-3.9428,  3.7233]
@attribute A18 real [-4.0653,  4.0557]
@attribute A19 real [-4.1218,  4.3238]
@attribute A20 real [-3.7831,  4.279]
@attribute Class {0, 1}
@data
1.0011, 1.4844, -1.1232, 0.483, -1.4791, -0.0916, 0.2977, 0.8419, 1.3581, 1.9688, 1.1931, 0.6642, -1.3258, -0.3547, -0.3322, 0.8968, 0.462, -0.2872, -0.205, 0.9194, 0
-1.1697, -0.242, -1.441, 0.1448, -0.4169, -1.705, -0.0312, 0.0765, -0.0957, -0.5643, -1.0627, 0.9431, 0.1019, 0.4925, 0.48, -0.934, -0.6158, -0.4202, -0.9382, 0.6732, 1
0.9447, -1.3657, -1.0458, -1.4029, -0.9353, -1.147, -2.0344, -0.8671, -0.5837, -1.5025, -2.0234, -0.698, -0.4595, 0.2373, -0.0968, -1.1112, 1.9185, -1.1047, -0.3723, -1.3165, 1
0.6802, 0.0369, 0.801, 1.5246, -0.678, -0.1337, 0.5693, -2.495, 0.7814, 0.5438, -1.0283, 0.341, -0.2482, 0.8957, -0.0722, -0.2781, 0.531, -0.0391, 2.3449, -1.022, 0
0.8541, -0.2331, -1.1641, -0.3421, 0.0173, 0.5359, 0.916, -1.2366, -1.1482, -3.5203, -0.2952, 1.1271, -1.6017, -2.661, 1.1074, -0.9763, -0.9664, 0.2288, -0.2276, 0.7392, 1
-0.2553, 1.6142, 1.3003, 0.7849, 0.3344, -0.3837, 2.2464, -0.3698, -0.3904, 1.0306, 0.774, -0.9912, 1.3086, 1.9841, 1.2322, 0.3262, 0.3568, 0.2242, -0.0682, 0.4866, 0
-1.8886, -0.1926, -1.9339, -0.9076, -0.4743, 0.5222, -0.1833, -1.1396, -0.2423, 0.6419, -0.1315, 0.6046, 0.4433, 0.2951, -1.7239, -0.7607, -1.1292, -1.5889, -1.1549, -0.1726, 1
0.2151, -1.4512, -2.4652, -0.1338, 0.4226, 1.1939, 0.0118, -0.7383, -1.9644, -0.3778, -1.2376, 0.0252, -0.6844, 1.3698, 0.5275, -1.6799, -0.7254, -0.7526, 0.4775, 0.179, 1
1.818, -0.0703, 0.8166, 0.29, 0.0096, -1.4915, -1.463, 1.3621, 0.5513, -1.5145, -0.4899, -0.7794, -1.559, -1.3817, -3.1689, -0.8353, -1.8395, -1.2335, -0.3609, -0.4381, 1
-0.4229, 0.5303, -0.5977, 0.0030, -1.1819, -0.2699, -0.485, 1.5877, -0.3599, -0.8087, -0.7586, -0.0095, -2.4268, -0.7572, -0.473, -0.5961, -1.2184, -1.8386, -0.1137, -1.1012, 1
0.3554, 3.0062, 0.0321, 0.4654, 0.7727, 2.1612, 1.5444, 0.2562, -0.8172, -0.6856, 1.4288, 0.2391, 0.5819, -1.7139, 0.1853, 2.5902, 1.1526, 1.5458, 1.2318, 0.6095, 0
-0.1738, -1.0833, 0.2661, 0.8044, -0.1808, -0.3774, -1.6603, 0.7003, -0.84, -1.8479, 0.649, -1.0726, 0.2219, 0.3158, 0.1735, 0.9318, -0.0851, -1.2113, -0.3676, -1.0486, 1
-0.147, -1.353, -0.576, -0.6874, -0.2273, -1.3988, -1.9213, 0.0795, 0.7057, -1.3683, -1.4643, 1.2535, -1.1901, -0.6856, 0.5031, -0.6196, -1.0055, -1.0954, -0.4308, -1.5119, 1
0.1936, 1.3408, 0.4027, 0.3493, 0.9037, 1.7931, 0.7222, -0.5724, -1.3088, 0.1587, 0.5075, -0.8896, 1.4221, 0.3443, 0.9915, 0.2012, 0.2879, 2.0986, 0.6639, 1.4859, 0
1.2308, 2.0743, 1.9222, -0.2075, 0.5594, 1.0194, 1.6204, 0.5434, -1.5336, -0.5953, 2.0855, 1.3362, 1.1979, 0.3607, 0.5783, 0.924, -0.5036, -1.0701, 0.7787, 0.2745, 0
2.6435, 1.7168, -0.1233, 1.2387, 0.6499, 1.0389, -0.0286, -0.7073, 0.8118, -1.7203, 1.6983, 1.7183, -0.4172, -0.9616, 0.0772, -0.6016, 0.7899, 1.1994, 1.5209, 1.1705, 0
-0.8113, -0.2395, -0.3069, 0.0202, 0.72, 1.0069, -0.9059, -0.6076, -1.0251, 0.9738, -1.3738, -0.2968, -0.2073, -0.7937, 0.9102, 1.7105, 0.2187, 1.2355, 0.1725, 0.3563, 1
-0.624, 1.3804, -1.0731, 0.0578, 1.0281, -0.5208, 0.0196, 1.4288, -0.2827, 0.8451, 0.2212, 1.5674, 0.5958, 0.1142, -0.0082, 0.5144, -0.5084, -0.4627, 1.048, 0.0394, 0
-0.1026, -0.7198, 1.4878, 0.4699, 0.5516, 0.1867, 1.8799, 0.0478, 2.0669, -1.8674, -0.1822, 1.4013, 0.8046, 0.4071, -1.5471, -0.0428, -1.1581, 0.3699, -0.0712, -0.63, 0
-0.1543, -0.9007, 0.5134, 0.5991, 1.5322, 1.59, 1.3615, 1.9559, -0.4768, 0.8549, 0.9558, 0.4588, -1.2408, 0.4701, -0.1857, -0.1672, -0.5108, 1.7249, 0.8511, -0.6622, 0
0.2978, 0.997, 0.5192, -2.9323, -0.2645, -0.4215, 0.3822, 1.8289, -1.4189, -0.4181, 0.2213, -0.6723, -1.9214, 0.039, -1.7418, -0.4341, -0.3064, -0.9984, 1.0584, -0.9445, 1
-1.2893, 1.0539, 0.1326, 0.0070, -1.0404, -1.7926, -0.3196, 0.5889, 1.15, -0.5838, -0.3237, -0.3691, -1.2498, -1.1132, 0.0454, -0.6696, 0.8993, -0.7352, -1.99, -0.4535, 1
1.247, -1.6356, -0.6272, 0.0086, 1.177, 0.7601, -1.3754, 1.1911, 1.6104, 0.689, -0.3648, 0.9553, -0.0649, 0.9538, 1.0006, 1.0506, 1.9492, 0.2838, -0.6503, -0.5419, 0
-1.5185, -0.5572, -0.4628, 0.6617, -1.5463, -0.3585, -0.8164, -2.1836, -0.4431, -0.2148, -1.1956, 0.5906, 0.5014, -1.4254, -0.084, -1.6786, -1.2366, -0.1119, 0.4255, -3.0417, 1
-0.3488, -0.2447, 1.3921, 0.7109, 0.9287, 0.4173, 1.3543, 0.9343, 0.8344, 0.3931, 0.5678, -1.1471, 0.7467, -0.1629, -0.3725, 0.4294, 0.7979, -0.129, 0.1732, -1.6876, 0
0.413, -0.2119, 0.549, -0.5147, -0.935, 0.2287, 1.2729, 0.739, 0.7553, -0.1371, 2.229, 1.5411, -0.1413, 1.3089, -0.236, 1.0937, 0.1315, -0.8322, -0.4096, 1.2034, 0
-0.2455, -1.5423, 1.376, 0.8219, -0.1223, 1.3641, -0.8377, -0.7493, -2.5579, -1.0672, 0.0945, -1.8829, -1.1136, -0.1339, 1.5696, -0.1134, -0.6112, -1.2518, 0.5363, -0.9933, 1
0.17, -0.3714, 1.1632, -0.2869, -1.0608, -0.0483, 0.5671, -0.6309, 1.6862, 0.9848, 1.17, 1.0487, 0.1784, 0.3082, -0.7494, 1.5085, 1.331, 0.4724, 0.7504, -0.1264, 0
-0.9102, -1.6106, 0.558, -0.7634, -0.6911, -1.2528, 0.7862, -1.8865, 0.358, 0.5742, 0.0737, -2.2085, -1.3164, -0.445, -1.6497, 0.7374, -0.1439, -0.6645, -0.6636, -1.3729, 1
-1.2251, -1.9857, -0.6727, 0.2213, -0.5067, 1.8606, -1.0568, 0.2267, 0.2968, -0.6953, -0.8815, -2.0501, -2.1816, -1.4633, 0.5203, -2.3925, -2.4553, -0.3595, -0.8341, -0.3091, 1
0.2128, 0.1769, 0.5916, 0.6125, 0.4917, 1.8151, -0.4897, 0.909, 1.5024, -1.0585, 0.6818, 1.0099, 0.0587, -0.7935, 2.3636, 2.0595, 0.7563, 0.918, -0.9202, 2.0709, 0
-0.6876, 1.5105, 0.5627, 2.0154, -2.0816, -0.0095, 1.2795, -0.4557, 0.9665, -1.5879, -1.5146, 0.1513, 0.1879, 1.64, -1.4037, 2.1158, 1.0347, -0.1648, 0.2403, 0.4544, 0
0.0269, -1.8072, -0.2844, -0.9096, -0.5194, -0.4699, 0.2642, 1.3183, 0.1727, -0.1873, -0.9115, -0.9812, -0.9375, -0.1881, -0.8507, 0.0769, -0.3563, -0.5304, 0.3949, 0.4982, 1
0.3914, 0.1484, 0.2734, -0.1404, -0.0285, 0.1343, -2.1292, -0.1786, 0.8632, -0.8686, -0.3248, 0.0586, -0.8057, -0.86, -1.2435, -0.3327, -0.4282, -0.4069, -0.3373, -0.2295, 1
2.3604, -0.2634, 0.6219, 1.2286, 0.6815, 0.5201, 1.9515, -0.0078, 0.7105, 1.2312, 2.07, 0.4492, 0.2917, 1.7903, 1.3633, 0.9209, 0.3433, -0.286, 1.0579, -0.5456, 0
0.2149, 2.2724, 1.5226, 0.2177, 2.0298, 0.6082, 1.1233, 1.9202, -0.9284, 2.9861, 0.6014, 0.1259, -0.2221, 0.7496, 0.8515, 1.0081, 1.3178, 0.212, -0.0052, 2.5563, 0
-0.4365, -1.6238, -2.0418, 0.194, -0.9053, -1.7335, -0.1782, -0.2677, -0.2767, 0.7653, -1.495, -0.1848, 0.9554, 0.7169, -1.6035, 1.732, -0.2093, -1.1357, -0.0289, -0.4462, 1
-0.8955, -1.2371, -2.0415, 0.2772, 0.2165, -0.5137, -0.3372, 0.7561, 0.5888, -1.6157, 0.0129, -0.39, 0.9341, 2.127, -0.9595, -1.3524, -2.0277, 1.1108, -0.7631, 1.0176, 1
0.9396, 0.0602, -1.2915, -0.4826, -0.5891, -0.2747, 0.0512, -0.166, -0.0369, 0.7728, -1.2961, -0.7879, -1.0583, -1.225, -1.0212, -1.7488, -1.1365, 0.4369, 1.5148, -2.0944, 1
-1.073, -0.9366, -1.502, -1.1491, -0.2404, -0.6244, -0.2387, -1.6434, -1.8642, -0.5933, -1.8191, -1.6215, -0.4018, 0.4578, -2.5891, -0.7487, -1.1223, -0.0419, -0.172, 0.3835, 1
-0.0244, 0.1973, 0.4828, 1.1863, 3.1896, -2.0336, 0.1557, 0.1758, 1.945, -0.1178, 1.0376, -0.3435, 0.3901, -1.0192, 1.1922, 1.0252, -0.1003, 0.3232, 1.2113, -0.9953, 0
-0.3116, -1.5128, -1.3091, 0.1182, -0.3912, -2.5606, -1.3561, 0.7535, -0.4769, -0.6543, -0.9195, -1.0545, -0.9111, -0.3862, -0.0887, -0.8904, 0.4557, 0.149, 0.1276, -1.2006, 1
0.6785, 0.2735, 1.2878, 0.1578, 0.0967, -1.3429, -0.2313, 1.2792, 1.2452, 1.3661, 1.3208, -0.13, -0.4628, 0.7225, 1.1318, -0.2536, -0.0131, 0.6483, 0.4772, 1.0178, 0
-0.6761, 0.6648, -0.4386, 0.5044, -0.8073, -0.219, -2.5451, -0.5836, -1.7889, -0.0291, -1.9893, -1.5641, -1.4897, -0.2541, -0.5644, -1.0707, -1.0039, -0.0892, -0.9457, 1.2386, 1
0.7429, 0.3273, -0.8271, 1.0427, 0.2821, 0.648, 1.6923, -0.2209, 0.8603, 0.7167, 0.1539, 0.3209, 2.0749, 2.9393, -0.3077, 1.1821, 0.6303, -0.7897, 0.2027, -1.5202, 0
-2.4034, -2.7335, -1.5298, -1.3613, -2.4427, -1.4009, -2.0549, -0.2029, -1.269, -1.9093, -0.4404, -0.1055, 0.7173, -0.2536, -1.8424, 0.1835, -0.3895, -2.2916, -0.3969, -0.0848, 1
0.9328, 0.376, 0.1134, 0.3532, 0.5665, 0.7729, 0.7622, 0.5636, -0.0183, 0.7143, 0.9635, -1.4078, 0.4416, -0.8913, 0.9072, 0.4428, 0.2282, -0.3825, 0.2295, 1.9453, 0
-0.5603, 2.0469, -1.1721, -0.3633, 0.7161, -0.8069, -0.9478, -0.0069, -0.877, -0.822, -0.4973, 0.8893, -1.7207, -0.6671, 0.1243, -2.0515, -0.85, -1.2426, 0.1453, 0.4113, 1
-0.6505, -0.6369, 0.1497, 0.0634, -0.281, -0.9027, -0.3534, -0.6523, 0.9104, -0.0317, -1.2443, 0.1889, -1.2067, 0.5711, -1.2529, -0.3335, -0.2206, 0.382, 0.7508, 0.8632, 1
-0.7398, -1.263, 0.4897, -2.0668, 0.1482, -0.4756, -1.0868, 0.6583, -0.6826, -2.4142, 0.2003, -0.4681, 0.1162, -1.7285, 0.1058, -0.5325, 1.1133, -0.6784, 0.5308, 1.971, 1
0.3838, 0.5112, 0.0517, -1.0105, 0.6538, 0.504, 2.4532, -0.328, -0.1396, 0.2877, -0.3449, -0.4952, -0.8111, 1.2344, 0.6447, 0.7541, 0.1779, 0.8919, 1.8874, 0.5274, 0
0.4719, -1.146, 0.4263, -2.0427, -0.2086, -0.9542, 0.3723, 0.4588, 0.0262, 0.6645, -0.5607, 1.1731, 2.3663, 0.5565, 0.0257, 1.176, 0.1802, 0.4454, -0.2277, -0.6165, 0
-0.7219, 1.0274, 0.9756, 0.7642, 0.9456, -0.9161, 0.9503, 1.0024, 1.0847, 1.3301, -0.1516, -2.1145, -0.433, 0.6369, -0.9172, 1.0628, -0.1216, 0.8911, 2.0987, -1.7768, 0
-0.5625, -1.1614, 0.1538, -0.2117, -1.1918, -0.8135, -2.2132, -0.6022, 0.9401, -2.233, 0.1457, -2.7863, 0.0468, -2.683, 0.3455, -2.6016, -0.6183, -1.5793, -0.9844, -1.2738, 1
2.1726, 1.3665, 0.3075, 0.908, 0.6698, 0.8688, 1.2574, 0.6845, 1.0519, 2.4765, -0.5949, -0.2852, 0.6658, -0.9594, -0.2248, 2.3121, 1.1285, -0.3255, 1.3293, 1.0664, 0
0.5136, 0.325, 0.9733, 1.0944, 0.9091, 1.8984, -0.9632, 0.0638, 0.1393, -0.9081, 1.7317, 2.1321, 0.5097, 1.3058, -0.3718, 0.4015, 1.2311, 1.6906, 0.2945, 0.7894, 0
1.5595, 0.32, -1.0789, 1.0435, -0.8463, 1.8899, -1.8286, -0.68, -0.7581, 0.6058, -0.1577, 2.6759, 0.1169, -0.4268, -0.621, 0.4292, 1.1381, 1.4972, -0.3625, 0.312, 0
-0.2465, -0.5407, 0.5729, 0.3156, 0.4247, -1.7018, -1.3023, 0.2602, -0.6962, -0.1317, -1.3619, -1.0913, 0.861, -0.035, -0.8203, 0.2255, 0.3856, -0.0763, 0.6235, 0.3945, 1
0.6997, -0.8783, -0.343, -0.4081, -0.2409, 0.3027, 1.0885, -1.6513, -1.5702, -1.5234, -2.2016, -1.352, -1.3305, -0.9954, 1.0719, -1.5495, -0.5575, 0.6415, -1.0739, -0.8613, 1
-0.2545, 1.9779, 0.2589, 0.9305, 1.8405, 1.5224, 0.4528, 0.9189, 1.9191, 0.2702, -1.6409, 1.3521, 0.8102, 0.954, 1.6916, 0.1236, 0.81, -0.3501, 0.0097, -0.0257, 0
0.7502, 0.9256, -0.7258, 2.1034, 0.2585, 0.5456, -0.6228, 1.2283, 2.4073, 0.5533, -0.3408, 0.5047, 1.6187, 0.0574, -1.6141, 1.4921, -0.8407, -0.5754, 0.9354, -0.7805, 0
1.0876, -0.4711, 0.2405, -0.8851, -0.271, 1.3105, 0.5894, -0.599, 2.227, 0.2956, -0.3875, 0.9755, -0.8483, 0.3682, -0.4001, -0.4932, -0.7466, -0.9174, 2.2324, 1.2131, 0
-0.5189, -0.4629, 1.1394, 0.5805, 0.0744, 1.4682, 0.9305, 0.3719, 1.0535, -0.5452, 1.1481, 0.2328, -0.0943, 0.7872, -0.5595, -0.7364, 1.7177, 1.7956, -0.076, 0.0637, 0
-0.4299, -1.0987, 0.792, 0.7342, 0.2206, -0.5659, 1.2777, 0.7805, 0.3399, -0.9635, -0.389, 1.6151, -0.4295, -0.4133, -0.6122, 0.4763, 1.6407, -0.2027, 0.6931, 1.1083, 0
-0.7117, 0.1559, -0.2031, 1.3552, 2.0155, 0.9736, 0.2581, 0.4299, -0.2305, -0.507, -1.3795, 1.2867, 0.9197, 1.4184, 0.0835, 0.6716, 2.1325, 0.6862, 1.1427, 2.2206, 0
-0.9531, -0.3263, -1.5903, 0.1777, -0.9249, -1.2664, 0.8961, 2.0858, 2.7057, 0.3414, -0.6161, -1.9549, -1.986, -0.8364, -1.0152, -1.1834, -2.8387, -0.0899, 0.4485, -1.3221, 1
0.3345, -0.4224, 1.2543, -1.4736, 0.5495, 0.4121, -0.2155, -0.0061, 0.8586, -0.0579, -0.2683, 0.3368, 1.2802, 1.3462, 1.6256, 0.0278, -0.1366, 1.6449, -1.7073, -0.133, 0
-0.9898, 1.8884, -0.3923, 1.0155, -0.1162, 0.9677, 0.1845, -0.4705, -0.4869, -0.7287, 0.1548, -0.0294, 0.0502, 2.671, 1.5816, 0.8011, 0.4525, 0.9545, 1.6135, 2.7268, 0
0.701, -0.4231, 1.0881, -0.3378, 0.5431, 1.7724, 0.2545, 1.4226, 0.0499, 1.0022, 1.5995, 1.3506, 0.2744, 1.2715, 0.8196, 0.0252, 1.116, 1.9715, 0.5795, 0.9603, 0
1.1343, 1.1728, -0.4735, -0.1273, -1.51, 0.9134, -0.7869, -0.2566, -0.4611, 0.6507, -0.2856, 0.0118, 0.6237, -0.6656, -0.3589, -1.9493, -0.3348, -1.6706, -3.0262, -2.0188, 1
-0.4104, -1.1557, -0.6045, 0.2225, 0.7498, 1.308, 1.6805, -0.6677, 2.5499, 1.8337, 0.1583, 0.1277, 1.594, 1.1862, 0.5972, 0.3179, 0.2687, -0.8005, -0.5602, 0.769, 0
-0.1386, 1.2248, -1.6742, -1.1344, -0.7045, -2.6224, -1.3201, 0.8601, 0.8404, -1.2338, -1.6182, 1.1272, -1.1891, -0.8836, -0.0439, -1.0925, -2.5229, 2.3618, 0.1007, -0.3261, 1
0.4938, -0.7356, -1.2075, -1.6014, 0.8281, 1.467, -0.5988, 0.62, 1.2599, -1.8321, -0.5994, 1.1006, 0.8699, 0.6708, -1.4073, -0.9968, 0.5586, 0.0326, -1.1006, -0.6565, 1
0.5376, -0.3344, -0.4335, -0.885, -0.2645, -2.1712, -0.2829, -1.0548, -0.0661, -2.1282, 0.1686, -0.0803, 0.6233, -0.225, -2.2544, -1.1377, 0.5427, -0.6085, 0.6086, -3.0665, 1
1.2534, -2.9479, -0.4471, -1.6502, -0.2334, 1.3135, 0.1613, -1.3562, -1.4504, -2.1975, 0.0473, 0.8165, -0.8635, -2.4023, -0.153, -0.0592, 0.3774, 0.6585, 1.4635, 0.2988, 1
0.6202, -0.4422, -2.2423, -0.0465, 0.0455, 0.228, -1.6688, -0.2286, -2.2145, 0.5061, -1.323, 0.0389, -1.0345, 0.3689, -1.7524, -0.6363, 0.1316, -0.1468, 0.1104, -0.3163, 1
0.3525, -0.3591, -1.0798, 1.2848, -1.0233, -0.5764, -0.4242, -0.1814, -0.0323, -0.836, -2.216, -0.9392, -0.6011, -0.3731, -2.5007, 0.8178, 0.8306, -0.9487, -1.8373, -0.8579, 1
1.5003, 1.3705, 0.5565, 0.3367, 0.0067, 0.9026, -1.0952, -0.691, -0.4117, 0.6766, -1.5319, 0.8152, -0.6342, 0.3544, -0.5739, 1.262, 1.3186, 1.334, 1.6485, 0.3034, 0
1.7434, 0.1956, -0.7556, 1.1107, 0.0937, -1.1389, 0.5535, 0.7727, -0.6464, -0.1573, 0.7488, 0.534, -0.1525, 1.2485, 0.9327, 1.328, -0.3754, -1.058, -1.2197, -0.0559, 0
1.0046, -0.7213, -0.5316, 0.3444, 1.3641, -1.3302, 0.5972, 0.4914, 0.9085, -0.02, 0.9041, 1.8021, 0.8651, 1.1058, 1.477, 2.0917, -0.5677, 2.6084, 0.2296, -0.6228, 0
0.2338, 1.1239, 1.1837, 0.315, 2.3924, 1.4326, 2.7146, 0.682, -0.0677, -1.2175, -0.4284, 0.9316, -0.9146, -0.5106, 0.3867, 0.2154, 0.5867, 0.5583, -0.6244, 1.3437, 0
-0.3211, 0.2185, -0.6631, 2.2327, 1.112, 1.0508, 0.9337, 0.0849, 0.5082, 2.1539, 1.2853, 1.0316, 0.5133, 0.0834, 0.7419, 1.545, 1.4816, 0.1841, -0.5056, 0.6134, 0
-1.6197, -0.01, 0.1821, -0.2655, -1.5143, 0.869, -0.2542, -0.7921, -1.1891, 0.191, 0.1355, 2.2328, -0.8254, -2.6, -0.1334, -0.6241, -0.9897, -1.6705, -1.6515, -0.7342, 1
-1.443, 1.3022, 0.7275, 0.8718, -2.1491, -0.822, 0.11, -0.3622, -0.6291, 0.0078, -2.3031, 0.9679, 0.4165, -1.4475, 0.1524, 0.129, 2.5449, -0.1866, 0.0165, 1.4903, 1
-0.7598, -0.1503, -1.0708, -0.0571, -2.7192, -2.0605, -1.2192, 1.2071, -1.1593, -0.4353, -1.3326, 0.5317, -2.5287, -2.051, 0.4716, -0.6918, -1.3262, -0.4962, -1.646, -1.5665, 1
0.2241, -2.2653, 1.0422, 0.0914, -1.1509, -0.0289, -0.9614, 0.1399, 0.0261, -0.7513, -0.3628, 0.7077, -0.7829, -2.0315, 0.8933, -0.5323, -0.6316, -0.8645, -0.2067, -0.9343, 1
0.6746, 0.2225, -0.9463, 0.9522, 1.3649, 0.3955, 0.6352, 1.1505, 0.5573, -1.9468, -1.7919, 1.1463, 0.0598, -1.6604, 0.5037, 2.1446, 1.5207, -0.3811, 2.3127, -0.4661, 0
-0.8145, -1.1559, -0.5057, 0.1521, -0.6669, -1.2264, -0.5589, 0.6607, -1.3427, 0.0717, -0.962, -0.1841, -1.4668, -0.1803, 0.7119, -0.4051, -0.9702, -0.6567, 0.5066, -0.2514, 1
-1.0507, 0.7402, 0.3674, 0.197, -0.0477, 0.4751, 1.8528, 1.0184, 0.3494, 1.8623, 0.8104, 0.9788, 1.2922, 0.5506, 1.7876, 1.8008, 1.3012, 2.4345, 1.1637, 0.9873, 0
0.2495, 0.423, 0.147, 1.4507, -0.2474, 0.3688, 2.4187, 0.0537, 1.4774, 1.3302, 0.3763, 1.039, 0.4018, 1.2612, 1.4956, 1.3532, 0.6483, -0.3037, -0.842, 1.1712, 0
0.5362, 0.8248, 0.7746, 0.3703, 1.2014, 0.6722, 0.6718, 0.4835, 0.8848, 1.3495, 0.2297, -0.1252, 1.2564, 0.1829, 1.245, -0.562, 0.0676, 0.0619, 0.8395, 0.4753, 0
0.4655, -0.4277, -1.7676, -0.6189, -1.5045, 1.8077, 0.3861, 1.095, 0.0154, 0.2252, 0.7865, 0.7674, 1.6841, -0.3046, -0.7154, 2.6023, -0.7352, 0.0105, 0.1829, 1.9324, 0
1.7838, 1.573, 0.9464, -1.4009, -0.4148, 1.9778, -0.5065, -0.2538, 2.0467, 0.7448, 0.712, -0.0016, -0.1405, -0.4492, 2.2267, 0.1528, 1.5249, 0.7524, -0.0318, 1.6229, 0
0.7605, 0.5328, 1.4116, 0.0847, -1.9494, 0.3973, -1.4873, 2.0193, 0.3882, 1.6345, -0.6513, -0.8897, 0.0623, 0.2414, 0.4615, 0.4838, 1.3614, 1.4187, -0.5695, 1.4411, 0
-0.5999, -0.5989, 0.8031, 1.1003, -0.4267, -0.9606, -0.1001, -0.0106, 0.2942, -1.1125, -0.9453, 0.3168, 0.4541, -0.3531, -0.1099, 1.0453, -0.5818, -0.7199, -0.2375, -1.3063, 1
-1.3953, 0.1805, -0.1187, -2.3917, 1.5699, 0.5549, 0.1638, -1.0491, -1.6292, -0.3008, -0.0095, -0.4023, -1.9288, 1.5508, -0.2177, -1.0216, 0.5582, -1.0793, 0.6343, -0.2687, 1
0.3783, 0.1369, 1.0524, 2.0314, -1.3453, 0.7684, 0.6784, -0.8355, 0.3463, 0.3696, 0.0153, 1.798, 1.2427, 0.4584, 1.1496, -0.8164, 0.7159, 0.2428, 0.6869, -0.4352, 0
-1.918, 0.8628, -0.1992, -1.6329, 0.2565, 0.8642, 1.4966, -0.1795, -1.3815, -1.5873, -1.7322, 0.5803, 0.5151, -2.3907, -1.2472, -1.5202, -0.4531, -1.7056, -0.2224, 0.2187, 1
-0.736, -0.1574, 0.228, -1.3042, -0.106, -0.4237, -0.8807, 0.4983, -0.5021, -0.798, -1.7402, -0.712, -0.5166, -0.0992, -0.3729, -1.5589, -1.32, -0.3109, -1.5368, 0.3708, 1
-1.2383, -1.0714, -1.0518, 3.048, -0.5779, 0.9887, -0.0681, 0.3159, 1.9625, 1.5144, 2.0249, 0.9097, 1.0846, -0.8088, -0.388, -0.9026, -0.6286, -1.7482, -0.2122, 0.9812, 0
0.0425, 0.3189, -0.3648, 0.3698, 0.4724, 0.6699, -0.786, -0.0279, -1.4712, -0.6529, -1.5358, 0.4096, -0.0623, -1.2621, -0.5016, -3.1925, 0.2018, 0.1346, 0.4567, -0.0848, 1
1.4045, 1.3134, -0.4553, 0.1177, -0.4427, 0.9139, -0.3047, -0.2657, 0.4361, 0.0374, -0.5617, 1.155, 2.8124, 2.2793, -0.1683, -0.3892, 0.6981, -0.0381, -0.4844, 0.3791, 0
-0.4477, -1.3799, -0.9958, 0.6767, -0.2272, -0.3826, -0.8097, -0.7919, 1.5168, 0.2731, 0.7756, -0.5219, -0.3776, -0.2298, -1.3577, -1.4462, -0.6151, 1.0887, -1.4866, 0.2655, 1
-0.2863, -0.4164, -0.3163, -0.8228, -0.3279, -0.722, -0.8522, 1.078, -1.6672, -0.0207, -0.2972, -0.4447, 0.9702, 0.7093, -1.0578, -0.2849, -1.9848, -0.3662, -1.8562, -1.1689, 1
0.0575, -1.2686, -0.7511, -0.0405, 0.6373, -3.55, 0.7623, -1.4095, -0.6969, 0.1299, -1.1644, 0.2841, -1.9293, -0.7346, 1.4163, -0.3812, -0.2331, 0.3582, -0.2742, -1.2721, 1
-0.5992, -0.3365, 0.1099, 0.0909, -1.0999, 0.7007, 1.049, -0.9008, -1.5653, -0.3068, 1.6932, 0.6441, -1.2698, -2.0318, -1.2808, -0.5023, 0.4325, -1.1733, 0.2289, 0.7087, 1
0.6193, 0.1716, 0.1942, 1.977, -0.3366, -0.1479, -0.9134, 0.6321, 1.1234, 0.6606, -0.4004, 0.1051, 0.3636, 0.2739, 2.8346, -0.1338, 1.1797, -1.8351, 0.1525, 1.3133, 0
0.5325, -0.5591, 0.0289, 1.5809, 0.6245, 0.0099, 0.0282, 1.4818, -0.5478, 0.4636, -0.3868, -0.2014, 1.1063, 0.9592, 2.0044, 2.821, 2.2035, -0.0377, 1.4311, -0.1509, 0
-0.9712, -1.2594, 0.9859, -1.1793, 0.2789, -2.0684, 0.0736, -0.7143, -1.0036, 0.9194, -1.3329, 0.1178, -0.4483, -0.7706, -0.1419, 0.1914, -0.9917, -0.4576, -0.3158, 0.4928, 1
2.6401, 0.4884, 0.4395, -0.7529, -1.562, 1.3829, 2.5403, 0.6544, 0.0375, 0.1625, -0.7491, -1.9655, 1.916, 0.8355, -1.2457, 0.0956, 0.8414, 1.8103, -0.1202, 1.025, 0
0.6931, -0.1628, 1.6213, 1.34, 2.1488, 0.6907, 0.2501, 0.834, -0.4446, -0.5655, 1.9833, -0.0863, 0.0653, 2.0152, 0.7942, -1.4375, 0.2232, 1.706, 0.0985, 1.2229, 0
0.2778, 0.6644, -0.1328, -0.9644, -1.5704, -0.0584, -2.343, -0.5177, -0.7623, 0.6617, 0.2013, -0.5545, -0.3517, 0.1607, 0.6386, 1.4289, 0.0147, 0.3482, -0.3102, 0.0619, 1
